TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
206.506666667,-206.885,40.0804,-22.4089,22.7999,-5.50474,4.4847,1.2191,5.10311,2.10811,8.33755,-0.648061,-0.369593,-0.550207,2.32931,2.74716,5.11445,0.819271,4.58449,-1.25792,0.533118,-5.83275
206.528000000,-216.09,48.948,-22.5214,19.9941,1.83838,6.31596,1.36301,1.50772,-3.00515,1.81574,-0.279926,4.61723,4.18305,4.34982,3.83718,3.48011,0.356506,-1.43657,-2.53273,0.375519,-1.66022
206.549333333,-224.603,51.9196,-22.5425,13.3187,1.883,6.09932,0.516955,4.62897,-4.74445,4.00597,-1.84782,4.74531,3.02972,6.55167,3.77241,5.09727,1.43315,2.78762,0.763176,1.06745,-1.30824
206.570666667,-224.454,50.233,-16.4099,16.8749,-0.00190489,7.36791,-3.51948,4.86538,-1.39884,5.78575,3.15479,2.71615,-0.460757,4.03207,1.7566,0.635698,3.26041,1.01895,-2.42475,0.419411,-0.0504034
206.592000000,-248.328,58.9005,-28.4123,19.769,-3.19408,4.17123,-4.47428,2.93815,-3.78918,4.43721,-5.71269,0.62291,-3.35196,1.32105,-0.254509,0.585084,-2.54934,1.61476,-0.906666,3.95588,1.59897
206.613333333,-206.763,45.4243,-26.3819,29.2133,-8.83575,14.5338,-13.6819,6.52055,-7.84782,0.93006,-3.37454,-1.74745,-3.93962,-0.764253,-2.14727,-1.34525,-2.66622,-1.45847,-2.72456,0.775293,-2.89656
206.634666667,-218.003,46.0701,-21.25,20.3406,-4.92357,10.0239,-6.73198,4.06682,-4.42433,0.149685,-3.01856,2.04441,0.457257,1.44815,-0.494989,-2.72632,-1.73783,-0.953936,-4.91927,-2.59648,-2.07754
206.656000000,-197.153,32.5844,-21.2386,24.1857,-0.225779,11.2966,-10.1973,3.24946,-6.45396,-3.99279,-2.83133,0.765507,1.07784,1.37555,1.74369,-0.612765,-2.0443,-2.51039,-4.88136,1.05117,-4.1384
206.677333333,-223.952,44.0409,-21.4526,20.8016,-5.14583,13.0553,-10.611,9.40187,-7.90316,-1.17553,-1.74369,1.13519,-1.51505,2.17049,-2.89087,0.496312,-4.59543,0.831536,-3.72439,1.33679,-1.58768
206.698666667,-250.347,63.2644,-25.0504,21.3154,-2.16204,3.65631,-4.49382,-3.62469,-7.56444,4.62068,-5.29487,5.45518,-2.00806,3.52913,1.51857,-0.718812,-2.33799,0.867932,-1.72685,3.61093,-0.202707
206.720000000,-238.482,54.4248,-17.8242,22.4094,6.82119,8.52773,4.92012,-2.48475,2.44793,7.60362,-2.14971,1.18691,-0.290304,5.38805,0.30556,0.936264,-2.24647,0.954075,-4.98856,0.437839,0.655402
206.741333333,-247.842,53.3622,-13.7169,17.7623,12.5207,6.66393,4.05307,1.25088,1.08542,5.95063,-2.48566,4.17813,-0.655081,1.1085,0.81989,3.79323,-0.772011,-0.668776,-2.92032,2.47854,1.43318
206.762666667,-249.375,54.2269,-15.2055,16.7207,10.273,3.36897,1.66152,-2.14441,0.287021,5.01152,-2.83883,2.32206,-0.957726,4.13964,1.44906,2.11887,-0.937018,2.25359,-3.12862,2.81088,-0.289756
206.784000000,-249.069,56.4259,-16.4321,17.4909,12.9362,6.07193,4.11875,-2.2887,-2.0481,4.35129,-2.58205,2.9805,-0.226159,3.10164,3.1615,1.82251,0.446837,0.698978,-1.14509,1.82408,-1.27917
206.805333333,-266.258,68.0604,-28.4948,22.6153,4.79651,7.67414,-0.421077,-1.41018,-6.51643,5.80439,-10.1517,6.58311,-0.383697,5.41975,1.50304,-0.244605,-0.951306,0.201984,-1.34254,2.36553,0.118673
206.826666667,-266.426,67.5174,-30.3261,19.9269,-0.883745,6.07739,-0.634686,-0.828254,-6.87781,5.45126,-7.93881,9.46075,-0.980528,5.17999,1.9919,0.12202,-2.20727,-0.101418,-2.23431,1.75665,-0.559271
206.848000000,-271.484,60.7563,-34.975,20.9276,-3.24189,8.35139,-6.7981,0.630756,-7.09704,4.0354,-6.70962,4.51269,0.457175,5.87679,1.976,2.79075,-0.362468,0.206374,-1.80166,1.17729,1.61241
206.869333333,-248.127,58.6089,-32.4256,24.2288,-3.93767,12.5341,-0.98195,-0.990306,-4.94221,6.46532,-6.83286,2.75699,-2.40657,5.39867,-2.80327,1.49201,0.0814082,0.720099,-3.66965,-2.03685,-0.318621
206.890666667,-264.898,66.2461,-30.9709,21.1793,-1.79951,6.72665,-0.611833,-1.63618,-4.14787,7.55455,-7.78181,5.08013,-5.49191,3.93711,-1.75353,-0.794252,1.68452,-2.09183,-2.51942,-0.318401,-0.479685
206.912000000,-268.723,58.7862,-26.0262,13.4382,4.45534,0.539032,1.71824,-6.34001,-2.2527,4.44251,-6.02077,4.66409,-1.10101,6.84234,4.40258,2.76635,0.640746,-0.0181973,-2.2181,3.74418,-0.120427
206.933333333,-264.011,55.7144,-23.7239,14.9916,4.6361,-1.70286,0.701984,-10.9873,-3.00366,1.58545,-2.28276,0.875182,-0.829043,4.7198,1.15265,0.888788,2.54075,-3.9017,-2.78983,1.33972,0.324424
206.954666667,-174.688,26.0373,-21.0166,22.1139,-3.84452,9.5108,-1.91214,3.58486,-7.04897,2.58515,-1.54137,-0.911308,-0.0956912,-1.25501,-0.0210062,0.545731,-0.370066,0.282312,-4.04465,0.327491,-2.51808
206.976000000,-196.058,37.6112,-20.2205,23.4626,-5.20763,11.7297,-3.45297,4.01095,-6.0596,2.64427,-4.7724,-1.09155,-0.611029,0.942325,0.189422,0.753638,0.248147,0.965533,-2.94844,1.42075,-4.94331
206.997333333,-197.152,30.9151,-23.9726,24.2418,-2.38842,12.4092,-4.19691,7.53596,-5.11922,-1.16539,-3.61701,0.596643,0.371175,1.41111,0.710833,-0.669583,-2.30421,0.541261,-2.46757,1.24846,-4.59292
207.018666667,-200.145,33.0912,-21.6522,23.5191,0.00902763,11.1511,-7.70688,3.75095,-7.39455,-0.654595,-2.15223,1.58219,0.837136,3.35577,1.00835,-1.7549,-1.45191,2.50149,-5.04028,2.97579,-2.71094
207.040000000,-213.331,37.0852,-24.5422,21.3817,2.6642,9.18803,-9.42911,4.48235,-6.47936,-1.8056,-2.3122,1.34532,-1.42489,0.457549,0.106088,3.7158,-0.633503,1.05956,-4.10224,1.27439,-1.55186
