TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
111.362902494,0.969482,1.72873,0.125871,0.0950706,1.91206,0.0242518,1.68772,0.295425,0.973189,0.317715,0.221681,0.485872
111.409342404,0.557401,2.21018,0.00103934,0.0824438,2.10167,0.110309,2.03052,0.24976,0.922347,0.314511,0.202272,0.107945
111.455782313,0.0109006,2.51183,0.00052259,0.0739195,2.44224,0.023852,2.21777,0.159316,1.1496,0.145403,0.270012,0
111.502222222,0,2.77008,0.0552818,0.380704,2.15415,0.0858043,2.01116,0.337694,1.08388,0.00978257,0.369327,0.530597
111.548662132,0,2.58394,0.0724964,0.438627,1.71448,0.204782,1.69826,0.467351,1.0521,0.00333119,0.414887,0.577485
111.595102041,0,2.74838,0,0.663336,1.46077,0.317218,1.61182,0.437563,0.65645,0,0.321722,0.821014
111.641541950,0,2.88413,5.38947e-05,0.280011,2.01756,0.188579,1.55049,0.247516,0.668653,0.0404222,0.403367,0.565898
111.687981859,0.0641875,2.85977,0,0.0917295,2.49467,0.102969,1.36988,0.23639,0.548504,0.0634263,0.441805,0.258735
111.734421769,0.173276,2.9373,0.000664096,0.197696,2.73602,0.252558,0.90858,0.370654,0.865234,0.126349,0.271213,0.482787
111.780861678,0.200545,2.69446,0.0490233,0.25269,2.62141,0.425692,0.873541,0.402305,1.2858,0.00283654,0.222631,0.560915
111.827301587,0.182931,2.58759,0,0.271666,2.14422,0.477839,1.29978,0.400591,1.29008,0.0144294,0.225359,0.506435
111.873741497,0.210803,2.54345,0,0.205596,1.97727,0.417429,1.61456,0.317373,1.27055,0.0175264,0.236567,0.327877
111.920181406,0.374681,2.58918,0.00924042,0.0340787,1.73797,0.156784,1.90847,0.0355587,0.977855,0.0514472,0.272106,0.851741
111.966621315,0.805629,1.98396,0.0857671,0.305412,1.56183,0.0429602,1.88249,0.00539614,0.833792,0.262465,0.244961,1.3485
112.013061224,0.77835,1.14076,0.134397,0.382367,1.55209,0.0225589,1.84878,0.000544173,1.22378,0.343967,0.212822,1.26142
112.059501134,0.728354,1.17794,0.150277,0.27632,1.4857,0,2.05335,0,1.28868,0.342554,0.152666,1.12056
112.105941043,0.626248,1.6727,0.0933115,0.156282,1.43293,0.114708,2.31682,0.0169251,1.22651,0.334075,0.0652149,1.1181
112.152380952,0.341471,2.48288,0.0126425,0.00222112,2.091,0.0457034,2.30704,0.00445984,1.02534,0.0311525,0.0629991,0.977923
112.198820862,0.0590424,2.75841,0.0430819,0.00303384,2.6073,0.190592,2.07893,0.046706,1.04068,0.00849381,0.229369,0.364285
112.245260771,0.117996,2.68103,0.0609164,0.00357737,2.77222,0.346772,1.9116,0.0618532,1.12511,0,0.150551,0.286858
112.291700680,0.127844,3.06968,0.00205327,0.0270524,2.68582,0.360669,2.15322,0.0287435,1.09386,0.00048001,0.125045,0.133678
112.338140590,0.345463,3.15377,0.00311219,0.0812912,2.21686,0.249472,2.36304,0.0811404,1.19178,0.0125688,0,0.0577888
112.384580499,1.19968,1.90056,0.00405404,0.815863,0.675861,0.116232,1.71848,0.104053,1.54956,0.15632,0.00460498,0.60839
112.431020408,1.24621,0.981408,0.13054,0.748282,0.148217,0.0244744,1.6734,0.0308267,1.70297,0.201124,0.139877,0.571474
112.477460317,1.2066,1.11441,0.0902657,0.825701,0.0649813,0.0327975,1.72965,0,1.64975,0.123964,0.228499,0.460768
112.523900227,1.2042,1.3591,0.0642055,0.90508,0.342426,0.0520512,1.58435,0,1.46239,0.0473053,0.260256,0.352477
112.570340136,1.28151,1.31722,0,0.471821,1.16927,0.0877583,1.15947,0.142079,1.52017,0.023454,0.27245,0.134068
112.616780045,0.924077,1.62142,0,0.00334269,1.84008,0.0713204,0.60047,0.378688,1.50632,0.00526845,0.247247,0.0861024
112.663219955,0.0584657,1.59325,0,0.00663063,2.25676,0.249488,0.335831,0.819574,1.49178,0,0.115079,0.0959289
112.709659864,0.0350878,1.67684,0,0.00446708,2.27715,0.363383,0.138409,1.06484,1.52838,0.041067,0.0121743,0.33306
112.756099773,0.00935365,2.2459,0,0.00259384,2.14172,0.347823,0.160345,1.16817,1.38138,0.0913232,0.000782171,0.54005
112.802539683,0.0128584,2.65165,8.44094e-05,0,1.63345,0.0820734,0.916317,1.02918,1.1936,0.107425,0.159469,0.805229
112.848979592,0.108236,2.56981,0.0383088,0,2.23172,0.0790566,1.60253,0.1692,1.1842,0.110749,0.0865475,0.686858
112.895419501,0.105473,2.30112,0.0548635,0.0852088,3.0183,0.285718,1.19599,0.0733078,1.10246,0.270813,0.0119583,0.728485
112.941859410,0,1.68423,0.0621844,0.210736,3.38261,0.3571,1.0129,0.0270264,1.1351,0.424032,0.0682272,0.81152
112.988299320,0,1.53068,0.0655503,0,3.45057,0.390074,0.917868,0.0279677,1.56382,0.387255,0.0913964,0.736476
113.034739229,0.165149,1.58802,0.0595658,0.0211893,3.45429,0.324304,0.730137,0.0292462,2.0267,0.337985,0.0343595,1.27114
113.081179138,0.764122,1.60829,0.0476122,0.121992,3.20535,0.00372378,0.835699,0.0200326,1.98724,0.138271,0,1.42206
113.127619048,0.983951,1.65342,0.039338,0.232325,2.61692,0.0415915,1.0084,0,1.71815,0.0789608,0,1.48943
113.174058957,1.1268,1.77593,0.0338752,0.296159,2.08694,0.0044985,1.20407,0,1.41541,0.161518,0,1.34591
113.220498866,1.26634,1.93923,0.015334,0.287357,2.02985,0.0261332,1.69678,0,1.33649,0.0998418,0,0.801872
113.266938776,1.40322,2.29259,0.0165836,0.162524,2.06294,0.0436661,2.14607,0.0514748,1.42072,0.00412998,0,0.354924
113.313378685,1.04642,2.51278,0.0975049,0,2.57634,0.0803307,0.853634,0.126455,1.54436,0,0,0.565636
113.359818594,0.0702692,1.84557,0.138156,0.0161028,2.47561,0.307054,0.101095,0.40086,1.37791,0.000349956,0,0.947113
113.406258503,0.123802,1.6577,0.120464,0,2.64306,0.428862,0.121123,0.131491,1.40648,0.000665449,0,1.32516
113.452698413,0.104327,1.59087,0.0897933,0.0657706,2.94923,0.442191,0.137174,0.0579072,1.56129,0.000878854,0,1.35556
113.499138322,0.0285261,1.70912,0.0595943,0.0669552,3.07615,0.10759,0.115164,0.0227776,1.70347,0.10996,0.0907128,1.10943
113.545578231,0,1.80945,0.0358848,0.10222,3.09799,0.0277768,0.0910198,0.00267368,1.93234,0.0403777,0.0259713,0.8991
113.592018141,0.0602787,1.74411,0.14101,0.184292,2.5319,0.177763,0.0672558,0.00359368,2.34284,0.0344524,0.00329848,0.791762
113.638458050,0.0114125,1.51865,0.159256,0.321405,2.3615,0.196948,0.0596556,0,2.95752,0.0103821,0.0235651,0.724319
113.684897959,0.0283114,1.48594,0.0775282,0.345548,2.39734,0.0922062,0.0750178,0.00882957,3.1444,0.0493933,0.0449668,0.741681
113.731337868,0.820649,1.56975,0.0168871,0.285893,2.01508,0,0.204243,0.035589,3.1129,0.0423864,0.0370813,0.887967
113.777777778,1.02282,1.49435,0.0036546,0.186042,1.69491,0.0652036,0.27163,0.026742,2.97281,0.0452707,0,0.787225
113.824217687,1.19294,1.17148,0.102747,0.0485254,1.95613,0.019495,0.242618,0,3.01786,0,0,0.784852
113.870657596,1.25778,1.17163,0.153171,0.0214361,2.24387,0.0499855,0.327904,0,2.94489,0.00195138,0,0.739997
113.917097506,1.30478,1.26671,0.193958,0.0951026,2.07449,0.0747332,0.622364,0,2.81271,0.0032429,0,0.627012
113.963537415,1.19354,1.37539,0.109511,0.231439,1.53012,0.113319,1.1401,0.00579106,2.7275,0.00274306,0,0.579414
114.009977324,0.0505057,1.85533,0.035502,0.36144,1.97728,0.265343,1.58519,0.013364,2.28814,0,0.0443671,0.32279
114.056417234,0.139797,2.03324,0.00491042,0.278056,2.11075,0.625444,1.55146,0.00161935,2.00432,0.154307,0.0509975,0.337955
114.102857143,0.148263,2.24152,0.00435398,0.203886,2.22842,0.678377,1.48597,0.00134767,2.13992,0.175717,0.00955504,0.27945
114.149297052,0.103539,2.47329,0.00244849,0.192532,2.40369,0.556575,1.46744,0.00356266,2.37001,0.0830896,0,0.432763
114.195736961,0.269834,2.66486,0.0163701,0.196165,2.18468,0.228964,0.790356,0.131448,2.52928,0.0279765,0.0255438,0.815838
114.242176871,1.00167,2.17402,0.336731,0,0.89574,0.0561917,0.129009,0.230299,2.55464,0.123707,0,1.1824
114.288616780,1.13107,1.88978,0.456487,0.00196457,0.781701,0,0.683154,0.131313,2.17292,0.131018,0,0.993519
114.335056689,1.25059,1.81874,0.488596,0.00550115,1.02991,0,1.02211,0.0699707,1.76479,0.05562,0,0.559409
114.381496599,1.03047,1.77079,0.341445,0,1.15303,0.0137795,1.18993,0.0253657,2.06698,0.102567,0.050146,0.343248
114.427936508,0.192642,1.83071,0.677266,0,1.41597,0,1.3625,0.0112778,2.47745,0.0237481,0.140276,0.381845
114.474376417,0.0234475,2.15713,0.721434,0.115609,1.37206,0.0545426,1.40898,0.0716238,2.4668,0.0305002,0.130243,0.29812
114.520816327,0,2.308,0.297447,0.185811,1.58311,0.0327235,1.19625,0.27213,2.23616,0.0973246,0.159909,0.0214556
114.567256236,0,1.96461,0,0.181879,1.76439,0.0599526,1.02458,0.212227,2.15261,0.205604,0.205985,0.0393884
114.613696145,0,1.42562,0.0203879,0.112762,1.80746,0.0350514,1.18167,0.0644281,2.14134,0.0357843,0.227682,0.0180119
114.660136054,0.0119391,1.15139,0.000740877,0.0936748,1.85294,0.0213841,1.32572,0.0159201,2.03582,0.0333572,0.180905,0.199925
114.706575964,0.00496498,1.96777,0.00131499,0.102103,2.00263,0.00346856,1.22147,0.0259989,1.85792,0.0762419,0.104286,0.312183
114.753015873,0.0448909,2.97169,0.135425,0.0224762,2.05126,0.283562,1.01121,0.027232,1.98231,0.0746549,0.021217,0.408127
114.799455782,0,3.55329,0.144998,0.0408281,2.21809,0.490619,0.783633,0.0310225,2.23818,0,0,0.480712
114.845895692,0,3.48207,0.12537,0.0567202,2.38624,0.504352,0.720773,0.0392754,2.27349,0,0.0335224,0.552382
114.892335601,0.025859,2.78684,0.0793666,0.163712,2.32509,0.160036,0.502132,0.0465094,2.29763,0,0.0866849,1.3195
114.938775510,0.53071,1.56597,0.00392583,0.212278,1.97543,0.0573098,0.334044,0.0901249,2.02501,0.301534,0.0546651,2.0031
114.985215420,0.833207,0.818783,0.00331624,0.216482,1.09735,0.168638,0.0779498,0.125956,1.94234,0.424207,0.160805,2.48345
115.031655329,0.918963,0.498773,0.00269252,0.74791,0.133921,0.277452,0.11236,0.10881,2.0464,0.366001,0.213258,2.72211
115.078095238,0.753551,0.57149,0.0268695,1.40648,0.217689,0.230329,0.610461,0.0748391,1.89351,0.278278,0.417452,2.48317
115.124535147,0.0366126,0.778876,0.0772103,1.77932,0.448338,0.115388,1.45581,0.0315797,1.93222,0.182757,0.638285,2.44437
115.170975057,0.0140782,0.913774,0.0300597,1.77834,0.57553,0.128022,1.59051,0.037342,1.87264,0.115841,0.386301,2.30419
115.217414966,0.0504838,0.826011,0.0346812,1.81746,0.537137,0.198387,1.28227,0.0493427,1.81009,0.0985087,0.268978,2.28146
115.263854875,0.0475139,0.745577,0.0315937,1.70362,0.460864,0.230296,1.08845,0.0595246,1.94642,0.0868075,0.281956,2.2127
115.310294785,0.00414485,0.800455,0.0443366,1.34527,0.465922,0.102535,1.13081,0.0583353,2.0658,0.0747828,0.388089,2.22969
115.356734694,0.0261602,0.902255,0.00121239,1.32666,0.631315,0.0580859,1.13523,0.0762268,1.97593,0.258388,0.187582,2.20425
115.403174603,0.0955794,0.841801,0.000169276,1.32648,0.630596,0.252884,0.956306,0.0772009,1.98991,0.321866,0.0043358,2.18688
115.449614512,0.11651,0.579242,0.00246897,1.37448,0.613378,0.385254,1.09386,0.0831872,2.1124,0.287602,0,2.11279
115.496054422,0.129148,0.627115,0.00347486,1.61714,0.538778,0.413528,1.37763,0.0869494,2.09678,0.262142,0,1.97067
115.542494331,0.14082,0.66432,0.0023896,1.91293,0.405163,0.354934,1.86146,0.103925,1.99862,0.188322,0.0230901,1.65102
115.588934240,0.811153,0.490973,0.00253704,1.60359,0.24954,0.209066,1.71463,0.0856795,1.95673,0.0664844,0.0439039,1.79417
115.635374150,0.827306,0.360544,0.00183275,1.55868,0.0869881,0.292532,1.1817,0.0200193,1.87068,0.227768,0.0681727,1.74056
115.681814059,0.82978,0.579983,0.00275344,1.444,0.0285712,0.232405,0.844433,0.0160214,2.0941,0.255568,0.19213,1.39372
115.728253968,0.927407,1.30553,0.00253738,1.32315,0.0126235,0.104496,0.831163,0.00786254,2.56099,0.0770574,0.192008,1.12402
115.774693878,0.877651,1.85816,0.118379,1.47128,0.0278399,0,0.94866,0,2.81326,0,0.203732,1.25662
115.821133787,0.579198,2.13585,0.136795,1.47357,0.3421,0.0277618,1.15806,0.00930055,2.66403,0.0119875,0.177418,1.21394
115.867573696,0.153956,1.41038,0.74288,0.763343,0.541251,0.0243953,0.932525,0.394303,2.41948,0.0414943,0.222901,1.29374
115.914013605,0.142454,0.520036,0.884159,0.196172,0.680876,0,0.758718,0.573588,2.06441,0.0132389,0.186186,1.26165
115.960453515,0.127897,0.129375,0.685141,0.157495,0.658007,0.0356396,0.872936,0.549094,1.78675,0.00166858,0.205349,1.17932
116.006893424,0.116404,0.181922,0.381819,0.0694911,0.395822,0,0.649228,0.622986,1.51804,0,0.250956,1.44633
116.053333333,0.286327,0.391484,0.464924,0,0.149517,0.0175333,0.29388,0.647833,1.54876,0.0653844,0.185284,1.83709
116.099773243,0.78491,0.285876,0.493476,0.194259,0.0839376,0.0407092,0.870124,0.457996,1.6723,0.292722,0,2.00999
116.146213152,0.995275,0.296953,0.242686,0.465708,0.133768,0.0646903,1.67982,0.490701,1.55094,0.476717,0,2.06506
116.192653061,1.01054,0.455806,0.114693,1.09641,0.146724,0.0942273,1.92925,0.244661,1.14339,0.503383,0.0714158,2.26846
116.239092971,0.791023,0.784174,0.111826,1.44391,0.134631,0.0780439,1.89544,0.03974,1.13952,0.47085,0.121362,2.38482
116.285532880,0.420358,0.779677,0.0021148,1.48965,0.435462,0,1.52777,0.054372,1.14924,0.329355,0.285956,2.57574
116.331972789,0.299746,0.712998,0.0023347,1.24501,1.35027,0.0596453,0.905783,0.342341,1.08034,0.369427,0.696236,1.5146
116.378412698,0.370454,0.863697,0,1.3119,1.59672,0.181364,1.36769,0.141314,0.97612,0.352633,1.02087,0.825989
116.424852608,0.288779,0.970219,0.00204631,1.21879,1.2811,0.0578829,1.84701,0.215365,0.910573,0.197209,1.41518,0.687868
116.471292517,0.280221,0.791839,0.0234913,0.853621,0.440543,0.256551,2.14642,0.092119,0.958507,0.22387,1.78822,0.361804
116.517732426,0.162063,0.228153,0,0.0831036,0.501727,0.284459,2.04219,0.0602567,1.62707,0.225421,1.55338,0.529448
116.564172336,0.155149,0.0348422,0.00109849,0.0161818,1.07255,0.461072,1.06635,0.468928,1.59548,0.236472,1.42959,0.88611
116.610612245,0.101633,0.589837,0.00266776,0.0188073,0.802025,0.705603,1.75221,0.0472597,1.09749,0.150965,1.1996,1.08433
116.657052154,0.0755217,1.00016,0.00358714,0.0486818,0.35298,0.226842,2.25143,0.201707,0.956718,0.0571678,0.902529,1.25081
116.703492063,0.385278,1.41469,0.0331864,0.0126778,0.0590874,0.0261588,2.1802,0.185412,0.829618,0.179777,0.536518,1.11046
116.749931973,1.12254,1.31593,0.0578565,0.00655328,0.171354,0.0594245,2.23129,0.127961,0.650188,0.583453,0.310948,0.454748
116.796371882,1.17908,1.38129,0.00842732,0.106132,0.314733,0.106292,2.48522,0.30492,0.0340978,0.769916,0.649005,0.0740916
116.842811791,1.23688,1.1157,0.0201949,0.110574,0.266539,0.0911924,3.15614,0.362359,0,0.550531,1.29665,0.0893406
116.889251701,1.24987,0.880592,0.0284331,0.0310401,0.179087,0.0297098,3.7133,0.218556,0.232192,0.0199119,2.29704,0.0423509
116.935691610,1.07296,1.29936,0.0501284,0.0725221,0.0635799,0.00310649,3.87004,0.0107678,0.000757368,0.0793967,2.5272,0.179003
116.982131519,0.310331,1.47434,0.0750632,0.163845,0.136397,0.0452986,3.59236,0,0,0.170119,2.17669,0.231336
117.028571429,0.0379943,1.76015,0.0535139,0.0808667,0.0608734,0.146483,3.1302,0.136097,0,0.153182,2.04797,0.296866
117.075011338,0.0201647,1.79484,0,0.0550961,0.0367767,0.127692,2.94772,0.231189,0.00154086,0.0483628,2.02485,0.360885
117.121451247,0.0115712,1.86273,0,0.0194002,0.0633831,0.0418228,3.04009,0.132641,0.00185948,0.0228899,2.11226,0.422029
117.167891156,0.00931693,1.81906,0.000185166,0.0415304,0.0936869,0.0292152,3.59957,0.00881105,0.0129499,0.00420392,2.33584,0.344658
117.214331066,0.0396654,1.7235,7.13953e-05,0.0413426,0.0608226,0.0273782,3.66468,0.0226726,0.00329813,0.0212925,2.77265,0.335122
117.260770975,0,1.81164,0.00124893,0.0138675,0.0172915,0.323821,3.75043,0.0858991,0.00749586,0.0451052,2.98001,0.451401
117.307210884,0,2.04337,0.00232337,0.0139562,0.0124468,0.258458,3.82975,0.055641,0.0105337,0.0191366,2.97379,0.349361
117.353650794,0.0340402,1.82877,0.00425638,0.0123462,0.0110167,0,4.0401,0.0130943,0.00787346,0.00982378,2.93886,0.215045
117.400090703,0.584955,1.25421,0.00684833,0.00965186,0.00952233,0,4.21396,0.0378846,0.0149108,0.00426764,2.90238,0.143911
117.446530612,1.1362,1.11038,0.00649695,0.0479423,0.0106642,0.00269982,4.2628,0,0.00298321,0,2.73847,0.260169
117.492970522,1.14952,1.2147,0.052527,0.0737432,0.0130971,0.0217653,4.19936,0,0.00132024,0.042449,2.5011,0.295222
117.539410431,1.14157,1.20407,0.103153,0.0603495,0.0639478,0.0169675,4.17028,0,0.000551381,0.0820092,2.38786,0.28024
117.585850340,1.05987,1.49385,0.0398747,0.0324079,0.0155834,0.0339681,3.96698,0,0.039325,0.0479333,2.37841,0.208809
117.632290249,0.967394,1.73427,0.000520328,0.257708,0.0235851,0.0271227,3.86839,0.00384804,0.0477499,0.181155,2.22868,0.132828
117.678730159,0.500413,1.60517,0,0.519813,0.0198923,0.201723,3.8571,0.0313088,0,0.0519683,1.75346,0.153596
117.725170068,0.550565,0.981824,0.000695137,0.626708,0.00266413,0.204223,2.85819,0.252707,0,0.0399784,1.60461,0.427928
117.771609977,0.501575,0.608619,0.00185055,0.754556,0,0.00580108,3.01277,0.160655,0,0.0311231,1.75643,0.467658
117.818049887,0.289172,0.461955,0.00379093,1.2531,0,0.0327135,3.08998,0.139699,0.000756206,0.00946679,1.96386,0.42993
117.864489796,0.44635,0.413307,0.203328,1.48603,0.189979,0.0599813,2.63179,0.20207,0.00116771,0.0504973,1.78318,0.727171
117.910929705,0.784858,0.615631,0.0704618,1.0654,1.89719,0.0330455,1.71979,0.179927,0.0706971,0,1.78857,0.735253
117.957369615,0.820123,0.858511,0.00272714,0.236094,2.94506,0,1.31089,0.0688552,0.179503,0,1.67066,0.902307
118.003809524,0.761664,1.06803,0.0026572,0,3.15533,0.0279391,1.07328,0.033966,0.558317,0.00017272,1.37125,1.12503
118.050249433,0.573031,1.26424,0,0,3.01226,0.0928223,0.831243,0.0388503,0.900003,0.000550686,1.3466,1.06851
118.096689342,0.367647,1.6479,0.0638731,0.0098375,2.38052,0.0926926,0.158572,0.0266561,1.1207,0.0389263,1.83453,0.814968
118.143129252,0.272538,1.7536,0.219883,1.16852,1.2642,0.1864,0.248386,0.0238476,0.807397,0.0380888,1.88461,0.482456
118.189569161,0.177233,1.35775,0.0485442,2.52865,0.517252,0.177068,0.77006,0.0232788,0.296411,2.45427e-06,2.40081,0.153709
118.236009070,0,0.994259,0.0222413,2.86277,0.310214,0.352999,1.2519,0.0291981,0.00961493,0,2.64735,0.0474246
118.282448980,0,0.665062,0.141271,2.38433,0.253433,0.271961,1.52582,0.0869012,0.0448978,0.0368111,2.50389,0.142237
118.328888889,0,0.567164,0.224791,1.13849,0.171864,0.0711207,1.65522,0.155377,0.307777,0.124459,2.35681,0.358668
118.375328798,0,0.724126,1.07076,0.187302,0.212893,0.357457,1.4073,0.0375891,0.555382,0.219144,1.97061,0.862929
118.421768707,0,0.857903,1.50744,0.0143716,0.601197,0.4557,1.15358,0.0329797,0.713691,0.336549,1.74047,1.25948
118.468208617,0,1.24853,1.29413,0.0107342,1.68814,0.488658,1.0628,0.129107,0.655029,0.365454,1.76726,1.23496
118.514648526,0,1.89581,0.108946,0.00934993,1.94504,0.496059,0.930515,0.113415,0.648975,0.0640613,2.17583,1.08061
118.561088435,0.00836122,2.03806,0.0291448,0.00212889,2.08774,0.286239,0.584973,0.37201,0.592818,0.00292479,1.78463,1.39961
118.607528345,0.200455,1.83468,0.198341,0,2.1191,0.072851,0.370984,0.405392,0.569888,0.00229705,1.12829,1.08482
118.653968254,0.317287,1.9355,0.354842,0,1.94946,0,0.496629,0.317852,0.685549,0.00195333,0.703346,1.14548
118.700408163,0.225079,2.50062,0.29179,0,1.85954,0.040592,0.485389,0.259136,1.53997,0.000969993,0.318538,1.12421
118.746848073,0.000472434,3.3279,0.225826,0,1.77983,0.221857,0.458619,0.068814,2.08425,0.00445178,0.147828,0.882381
118.793287982,0,3.84548,0.239859,0,1.46514,0.43201,0.241583,0.0155504,2.0846,0.0170433,0.0787941,0.65707
118.839727891,0,3.87158,0.353714,0.0285096,1.22678,0.435209,0.132019,0.0157408,1.97439,0.0304187,0.0256485,0.728373
118.886167800,0,3.46745,0.252275,0.254191,1.09376,0.375216,0.104098,0.0388425,1.73681,0.0487626,0.0632225,0.828574
118.932607710,0,3.22769,0.18222,0.268288,1.25588,0.378344,0.0903692,0.0438374,1.69201,0.119809,0.116097,0.884542
118.979047619,0,3.49184,0.231826,0.0426603,1.62208,0.488093,0.0419056,0.0552216,1.61724,0.000209867,0.108959,0.8909
119.025487528,0,3.22943,0.173486,0,1.71498,0.494237,0.0156842,0.0805359,1.52967,0.0364867,0.124887,0.653598
119.071927438,0.0143962,2.32428,0.231427,0.00526498,1.82183,0.762559,0.0247866,0.130435,1.2679,0.100629,0.0710443,0.612697
119.118367347,0.692652,1.11484,0.29427,0.10071,1.75029,1.01515,0.0250419,0.261089,1.24539,0.0954788,0.0236089,0.733203
119.164807256,1.26842,1.18134,0.262655,0.118044,1.81374,0.940462,0.0289587,0.225191,1.00456,0.120867,0,0.793408
119.211247166,1.16738,1.57339,0.139291,0.0145846,2.1995,0.766755,0.0758688,0.146819,1.0348,0.252161,0,0.843984
119.257687075,0.727539,1.80531,0.0187846,0,2.41983,0.36496,0.393101,0.118865,1.15831,0.479475,0,1.10544
119.304126984,0.629552,1.69376,0.0464591,0,2.13591,0.0488284,0.610611,0.311647,0.964353,0.354708,0,1.56935
119.350566893,0.8236,1.57913,0.0858532,0.0106362,2.05952,0.114297,0.541896,0.37967,0.766462,0.317511,0.000509425,1.64252
119.397006803,0.827369,1.37517,0.0539979,0.000189067,2.0777,0.263988,0.607499,0.323088,0.687111,0.281676,0.0109609,1.54898
119.443446712,0.566113,1.71784,0.0103116,0,1.95015,0.411922,0.601203,0.101264,0.632327,0.211301,0.0691906,1.91104
119.489886621,0.0360625,2.26234,0.0598893,0.0318759,1.59233,0.593878,0.495006,0.287921,0.421092,0.747234,0.10696,1.92589
119.536326531,0,1.88594,0.531158,0.000446014,1.23017,0.417509,1.76739,0.0821965,0.478752,0.576047,0.166189,1.2515
119.582766440,0,1.55949,1.05705,0.0245882,1.00396,0.419172,2.2127,0.150623,0.546615,0.139559,0.303562,0.820224
119.629206349,0,1.49221,0.792282,0.765661,0.636125,0.382708,2.2054,0.350538,0.682467,0.00304805,0.508721,0.596342
119.675646259,0,1.63233,0.0799227,1.79803,0.277097,0.233317,1.93539,0.491622,0.699482,0.0480698,0.6331,0.735261
119.722086168,0.713357,1.59664,0.00974551,1.28274,0.309222,0.0342715,1.48052,0.568673,0.777213,0.129963,0.833669,1.15746
119.768526077,0.955713,1.62712,0.033108,0.0401025,1.24834,0,1.39021,0.518258,0.824246,0.0702358,0.931669,1.00538
119.814965986,1.0235,1.9923,0.00351923,0.0096309,1.68576,0.0019119,1.013,0.243632,0.839768,0.0329624,0.844134,0.648288
119.861405896,1.06571,2.25774,0.055595,0,1.845,0.0165227,0.489553,0.00111222,1.17284,0.0121316,0.76067,0.374846
119.907845805,1.13773,2.28522,0.1026,0,1.95588,0.0269901,0.122649,0.121052,1.46002,0,0.0788586,0.67091
119.954285714,0.606534,2.28833,0.107913,0,2.06424,0.132614,0.00165006,0.222613,1.55914,0,0.000357936,0.805933
120.000725624,0.195911,1.94023,0.106431,0.00201943,2.37499,0.0621969,0.010937,0.0791332,1.73236,0,0.000287964,0.812756
120.047165533,0.311203,1.35816,0.0625968,0.0302593,2.75824,0.170996,0.0639025,0.014599,2.07709,0,0.000169472,0.714994
120.093605442,0.204008,1.021,0.00203783,0.0936896,2.39735,0.227897,0.0786011,0.0110366,2.55792,0.000762466,6.03055e-05,0.848022
120.140045351,0.0335606,0.830807,0,0.0334109,1.7079,0.0318999,0.0826378,0.0639583,2.91154,0.00833667,0.0591987,1.0597
120.186485261,0.0873852,0.87137,0,0.0264332,1.87093,0.0570301,0.0553378,0.580059,2.60635,0.0144362,0.0289651,0.798687
120.232925170,0.0897001,1.0306,0.00135974,0.011384,3.00334,0.315465,0.0835316,1.35011,1.63896,0.0111672,0,0.527109
120.279365079,0.126537,1.2421,0.00270307,0.0125749,3.34036,0.440558,0.0918585,1.59328,1.12943,0.0050384,0.000274375,0.500127
120.325804989,0.0668984,1.49082,0.00433963,0.0122338,3.56897,0.36698,0.0782744,1.31022,1.25465,0,0.0335796,0.442344
120.372244898,0.713135,1.46945,0.00522538,0.0150316,3.54112,0.125002,0.0715716,0.290386,1.49674,0,0.0454471,0.965017
120.418684807,1.12797,1.32017,0.00550783,0.00419033,3.26133,0.0109984,0.0645602,0,2.11679,0.00176398,0,1.12872
120.465124717,1.18075,1.23103,0.00505008,0.0902426,2.84417,0.0598431,0.0832468,0.118075,2.53225,0.00720268,0.0601038,0.934617
120.511564626,1.08694,1.33203,0.00505709,0.229571,2.36934,0.139849,0.0826296,0.173484,2.66102,0.011149,0.203886,0.908329
120.558004535,0.885399,1.75093,0.00389158,0.276655,2.14002,0.257885,0.0207775,0.305923,2.50021,0.0225958,0.297576,1.16594
120.604444444,0.702441,2.40206,0.000982706,0.358034,2.01042,0.381071,0.050076,0.416614,2.01247,0.0368129,0,1.69436
120.650884354,0.0458195,2.43152,0.0382985,0.196168,2.20743,0.478711,0.117535,0.709959,1.5824,0.00828425,0.044824,1.34255
120.697324263,0.137871,1.62518,0.187098,0.0520376,1.76009,0.312807,0.0691748,1.27011,1.61467,0.0191619,0.147648,1.17636
120.743764172,0.129608,1.70662,0.182321,0.0862991,1.58543,0.197608,0.0992945,1.49815,1.57631,0.00456776,0.162237,1.04329
120.790204082,0.143752,2.03388,0.178159,0.000784186,1.75414,0.180454,0.123964,1.42294,1.45952,0.00172504,0.121172,1.12249
120.836643991,0.0658839,2.27832,0.125786,0.0102967,2.12756,0.151606,0.0994424,1.15137,1.31009,0.0499926,0.0302668,1.1355
120.883083900,0.0784998,2.37081,0.107536,0.0036166,2.47943,0.0546005,0.123385,0.947263,1.3073,0,0,0.941086
120.929523810,0.138069,1.96735,0.0513572,0.0267457,2.2498,0.179051,0.433943,0.879812,1.52128,0,0,0.916152
120.975963719,0.0330238,1.69408,0.0137208,0.0950221,2.24705,0.220948,0.349369,0.480745,1.72553,0,0.105248,0.954561
121.022403628,0,1.59845,0.0566061,0.0332515,2.77692,0.286582,0.230261,0.0977859,1.64101,0,0.150159,0.830545
