50.526621315,2220.65,13804,36447.6,46565.7,14576.7,5778.95,1356.98,1939.3,2768.87,2765.09,1575.64,1156.35,817.601,1175.82,777.634,1277.96,957.071,358.134,1082.53,497.945,7889.61,1657.26,890.316,1173.96,521.857,1402.02,1880.92,1201.37,1633.87,1494.16
52.012698413,1659.85,19407.8,33246.1,29025.5,9811.16,4279.26,778.321,1502.85,1627.79,2232.55,993.375,731.809,522.91,681.582,339.407,1213.61,841.59,324.096,1143.71,489.963,5312.85,1603.19,956.839,926.658,299.645,1098.92,1561.96,861.988,1560.68,1121.92
53.498775510,2480.92,26570.1,29122.9,16692.4,5469.94,2578.11,478.153,1616.9,909.56,1761.18,639.497,557.67,375.885,291.609,67.2227,1201.5,803.988,605.592,1396.92,651.797,3425.7,1552.54,1211.83,833.38,231.882,917.922,1203.89,575.031,1701.78,946.074
54.984852608,5618.83,32934.4,23784.2,9002.9,2679.58,1182.13,478.054,2024.07,609.203,1433.64,483.98,619.952,392.238,131.217,50.643,1236.15,837.886,1086.76,1752.97,939.843,2321.18,1497.54,1528,840.063,309.426,941.378,894.878,459.84,2093.22,1550.96
56.470929705,11360.9,35298.4,17700.4,4716.15,1420.01,513.051,732.478,2373.48,557.645,1298.54,459.203,814.187,478.753,171.033,228.974,1312.13,933.515,1565.74,2094.74,1219.8,1782.53,1439.39,1796.77,843.718,480.335,1182.48,719.346,457.404,2792.16,3527.93
57.957006803,17871.6,32637,12091.2,2540.35,943.239,658.871,1071.26,2318.49,672.982,1286.25,515.761,1066.19,519.623,296.241,461.274,1465.92,1109.02,1881.85,2259.93,1344.73,1497.45,1383.86,1884.58,786.528,683.183,1572.53,682.853,493.882,3576.5,7187.83
59.443083900,23350.6,26841.9,7749.06,1564.71,769.28,1347.61,1328.86,1931.77,883.687,1272.72,630.507,1339.82,542.862,465.504,668.161,1627.66,1334.41,2016.45,2185.2,1328.08,1274,1219.73,1817.72,717.989,869.47,1948.03,670.367,540.884,4267.7,12112.3
60.929160998,26106.5,19631.1,4848.99,1144.1,905.719,2024.61,1393.86,1465.43,1099.02,1186.45,796.018,1638.65,600.567,652.191,789.284,1788.81,1554.18,2031.79,1908.16,1228.71,1076.53,938.542,1617.52,644.272,966.417,2104.64,750.974,703.156,4880.43,17035.8
62.415238095,24600.4,12403.9,3148.09,913.255,1287.07,2352.15,1360.75,989.572,1234.1,1023.26,1012.28,1925.17,692.934,831.146,797.376,2023.33,1792.61,1883.08,1505.02,1018.8,990.915,669.437,1297.61,584.66,949.116,2064.96,1009.06,1155.66,5663.3,19945.2
63.901315193,19634.6,6878.45,2375.74,700.54,1618.15,2275.75,1389.81,580.828,1188.17,844,1246.79,2180.73,817.027,1007.56,735.749,2337.83,2028.14,1607.95,1087.88,765.748,1018.7,505.187,955.176,560.999,866.472,1883.38,1525,2012.87,6633.65,19793.3
