TIME,30.0463,30.3998,30.7617,31.1323,31.512,31.901,32.2998,32.7087,33.128,33.5582,33.9998,34.4531,34.9187,35.397,35.8887,36.3941,36.9141,37.449,37.9998,38.5669,39.1513,39.7536,40.3748,41.0156,41.6772,42.3604,43.0664,43.7963,44.5515,45.3331,46.1426,46.9815,47.8516,48.7544,49.692,50.6664,51.6797,52.7344,53.833,54.9784,56.1736,57.4219,58.7269,60.0927,61.5234,63.024,64.5996,66.256,67.9996,69.8374,71.7773,73.8281,75.9995,78.3026,80.7495,83.3543,86.1328,89.1029,92.2852,95.7031,99.384,103.359,107.666,112.347,117.454,123.047,129.199,135.999,143.555,151.999,161.499,172.266,184.57,198.768,215.332,234.908,258.398,287.109,322.998,369.141,430.664
28.235464853,0.0222348,0.00978483,0.0200009,0.0186846,1.98831,8.29588,5.05865,0.129364,0.0909301,0.157309,0.0825613,0.0181954,0.00587033,0.00184958,0.842223,4.13793,2.94167,0.165874,0.0188244,0.0136478,0.0237436,0.125437,0.079813,0.00915911,1.02938,7.40962,6.51043,0.459712,0.0133152,0.036283,0.0484785,0.0121061,0,0.015701,0.556161,3.65227,3.67101,0.365014,0.00477793,0.00597746,0.0175845,0.0163823,0.00238708,0,0.407909,6.36957,7.98052,1.26433,0.0945885,0.00978986,0.0111988,0.00313391,0,0.00616973,0.126518,2.99303,4.26992,0.871294,0.000675372,0.042424,0.170234,0.0924499,0.00307867,0,0.0941937,5.10045,9.39975,2.5102,0.00171552,0,0,0.000463329,0.0850645,0.200843,0.0979976,2.40055,5.31478,1.79,0.000539879,0.0198522,0.0104687
29.721541950,0.0222348,0.00978483,0.0189774,0.0181809,2.05125,8.64683,5.28861,0.13986,0.010773,0.104757,0.0743383,0.0181954,0.00587033,0.00184958,0.849708,4.29506,3.11631,0.186969,0.0188244,0.0136478,0.00609809,0.0249845,0.033858,0.00479773,1.04332,7.71325,6.81966,0.508422,0.0120746,0.0361656,0.0484785,0.0121061,0,0.00323496,0.452032,3.76287,3.90007,0.414506,0.00477793,0.00597746,0.0175845,0.0163823,0.00238708,0,0.413245,6.67362,8.36719,1.28233,0.0504757,0.00819474,0.0111988,0.00313391,0,0.00616973,0.129812,3.15453,4.50193,0.947533,8.17271e-05,0.0173135,0.0795328,0.0620225,0.000919099,0,0.098831,5.36996,9.82137,2.64338,0.00171552,0,0,0,0.0239913,0.0970236,0.0668215,2.54409,5.58612,1.90365,0.00108032,0.0198522,0.0104687
31.207619048,0.0204712,0.00307837,0,0,2.14769,9.26763,5.6665,0.148137,0,0.0720711,0.0613527,0.0123528,0,0,0.885458,4.56452,3.26321,0.188773,0.0184581,0.0136478,0.00445989,0,0,0,1.11717,8.14645,7.16292,0.520451,0.00514574,0.0349845,0.0484785,0.0121061,0,0,0.422963,3.8762,4.00599,0.414506,0.00477793,0.00597746,0.0122814,0.00337505,0,0,0.445368,6.9222,8.64297,1.23247,0.000402315,0.00492297,0.0111988,0.00313391,0,0,0.113361,3.23325,4.63479,0.95555,8.17271e-05,0.00257717,0.00164972,0.000263893,0,0,0.104815,5.5116,10.1137,2.69415,0.00171552,0,0,0,0.00382594,0.0183229,0.0361297,2.58299,5.72771,1.91919,0.00108032,0.0179817,0.00907997
32.693696145,0,0,0,0,2.60412,10.3521,6.20358,0.139493,0,0,0,0,0,0,1.09699,5.04202,3.54489,0.144744,0,0,0,0,0,0,1.36262,8.86624,7.64876,0.568685,0,0,0,0,0,0,0.498369,4.13175,4.31499,0.429202,0,0,0,0,0,0,0.484449,7.55787,9.42476,1.41809,0,0,0,0,0,0,0.120943,3.48521,5.07843,1.06015,8.17271e-05,0,0,0,0,0,0.107697,6.19435,11.1638,3.06103,0.000119515,0,0,0,0,0,0.0160575,2.86259,6.32595,2.13993,0.00108032,0,0
34.179773243,0,0,0,0,2.4325,10.3549,6.28906,0.145655,0,0,0,0,0,0,1.01322,4.93141,3.51999,0.154299,0,0,0,0,0,0,1.21961,9.0896,7.97055,0.594561,0,0,0,0,0,0,0.462732,4.26398,4.33899,0.462623,0,0,0,0,0,0,0.461079,7.74396,9.58047,1.48239,0,0,0,0,0,0,0.124971,3.60047,5.11175,1.14913,8.17271e-05,0,0,0,0,0,0.107733,6.45899,11.7523,3.31127,0.000119515,0,0,0,0,0,0.0165249,3.0527,6.62797,2.2894,0.00109968,0,0
35.665850340,0,0,0,0,2.46291,9.88835,6.03807,0.115709,0,0,0,0,0,0,1.02484,4.71863,3.32621,0.12874,0,0,0,0,0,0,1.25354,8.63609,7.47087,0.49073,0,0,0,0,0,0,0.463157,3.83845,3.87062,0.400107,0,0,0,0,0,0,0.409327,7.01108,8.74966,1.29575,0,0,0,0,0,0,0.111263,3.06325,4.56914,1.00166,8.17271e-05,0,0,0,0,0,0.0834172,5.71717,10.5349,2.87179,0.000119515,0,0,0,0,0,0.0182984,2.60647,5.76217,1.98103,0.000934631,0,0
37.151927438,0,0,0,0,2.29009,9.46832,5.8005,0.122191,0,0,0,0,0,0,0.96416,4.57718,3.27078,0.141842,0,0,0,0,0,0,1.15833,8.33834,7.27754,0.522803,0,0,0,0,0,0,0.422541,3.77998,3.86952,0.430439,0,0,0,0,0,0,0.37269,6.88302,8.62808,1.34853,0,0,0,0,0,0,0.100137,3.06374,4.52934,1.03348,8.17271e-05,0,0,0,0,0,0.0749898,5.67478,10.4024,2.93037,0.000119515,0,0,0,0,0,0.0155527,2.64705,5.75212,2.01828,0.000811522,0,0
38.638004535,0,0,0,0,2.24983,9.20387,5.58727,0.108329,0,0,0,0,0,0,0.977958,4.50788,3.1327,0.127344,0,0,0,0,0,0,1.15192,8.06354,6.97527,0.468775,0,0,0,0,0,0,0.423829,3.65115,3.67576,0.389072,0,0,0,0,0,0,0.374649,6.59403,8.22779,1.24411,0,0,0,0,0,0,0.100067,2.92919,4.37421,0.976611,8.17271e-05,0,0,0,0,0,0.0744813,5.44262,10.0704,2.80702,0.000119515,0,0,0,0,0,0.0153593,2.5293,5.60958,1.94407,0.000811522,0,0
40.124081633,0,0,8.55538e-05,0.0240214,2.33284,8.58051,5.14215,0.0886236,0,0,0,0,0,0.00965177,1.09958,4.3761,2.98935,0.124342,0,0,0,0,0,0.00392134,1.1719,7.63573,6.47289,0.399663,0,0,0,0,0,0.00102003,0.441616,3.58016,3.55562,0.379749,0,0,0,0,0,0,0.353865,6.32377,7.81068,1.15428,0,0,0,0,0,0,0.102072,2.90217,4.31135,0.968845,8.17271e-05,0,0,0,0,0,0.0692152,5.25731,9.71714,2.70022,0.000119515,0,0,0,0,0,0.015043,2.48699,5.52732,1.92393,0.000811522,0,0
41.610158730,0,0,0.0414958,0.227133,2.07856,7.33646,4.34937,0.0886236,0.000605636,0.00779431,0.00300993,0,0.00203117,0.145901,1.20809,3.89828,2.61228,0.121393,0,0.00521612,0.00673143,0,0,0.059436,1.26099,6.95468,5.76067,0.389238,0,0.00421195,0.00920882,0,0,0.0109379,0.639335,3.75516,3.34689,0.356288,0,0.00246452,0.00813485,0,0,0.000879622,0.483741,6.29144,7.27186,1.055,0,0,0.0143007,0.0057494,0,0,0.18734,3.24804,4.21379,0.876962,8.17271e-05,0,0.0102113,0.0138511,0,0,0.114349,5.19011,9.13568,2.4338,0.000119515,0,0,0,0,0,0.0241439,2.63443,5.52187,1.8685,0.000811522,0,0
