TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
1.277097506,-268.739,21.0381,-22.7127,12.9861,-12.5958,8.56206,-30.3431,4.36578,-14.6014,-5.99753,3.53467,-0.997714,-10.6808,-1.17029,-7.92128,-0.0649125,-11.3779,3.94371,-12.5396,4.42888,-3.7098
1.300317460,-280.856,32.7543,-27.799,22.0595,-14.6744,11.201,-36.6754,5.25251,-16.6298,-9.06921,8.00151,-6.55505,-7.12091,-6.72297,-1.41571,-3.1285,-4.14905,-1.92934,-9.72421,3.28505,-1.49351
1.323537415,-279.277,24.6701,-21.7854,12.6058,-12.1645,7.35888,-33.6807,5.8315,-19.1097,-7.21337,8.09969,0.853126,-9.26749,-2.08445,-4.27793,0.314525,-9.66412,0.767268,-12.7082,0.696963,-1.2327
1.346757370,-273.359,25.4542,-16.595,8.23404,-7.26089,5.63029,-33.9265,6.20112,-14.9238,-10.2619,5.8538,-4.2467,-10.3329,1.01748,-5.33123,3.25144,-13.5864,5.90316,-17.0028,5.11892,0.0540448
1.369977324,-277.629,28.3054,-17.6825,8.39091,-5.70371,9.57717,-36.1392,2.90528,-12.4978,-13.9933,8.47545,-3.79224,-10.0768,0.097957,-1.40414,-2.05113,-11.4701,5.59029,-19.6156,7.94498,-1.34191
1.393197279,-283.595,25.5996,-14.3266,4.18301,-9.92793,10.4457,-34.3942,7.35548,-12.9814,-11.5178,9.32053,-1.89622,-14.4767,2.22769,-2.90844,-0.604316,-11.9355,4.76028,-18.1996,8.27354,-0.365951
1.416417234,-306.5,28.4184,-11.0221,9.95498,-9.06392,11.3597,-30.071,10.7525,-11.4234,-9.912,4.24733,-2.87924,-15.3577,-1.61991,-4.5392,-4.23919,-14.1484,6.35467,-14.8494,9.05958,3.05162
1.439637188,-312.5,32.5572,-11.7839,8.21236,-13.5905,15.764,-34.6881,7.21838,-10.4797,-12.9105,5.44283,-2.51242,-8.8845,-2.06078,-1.83915,-4.11359,-9.82915,7.98663,-16.421,5.24029,-0.459056
1.462857143,-309.247,25.1108,-17.8432,19.365,-12.6919,9.27868,-28.3267,1.64017,-13.9311,-7.74918,1.93604,-3.76289,-8.16718,-6.60946,-4.42009,-1.60139,-13.2161,4.89573,-12.5181,4.18519,-3.92925
1.486077098,-315.938,22.6315,-16.2063,13.555,-4.08667,5.52001,-23.3535,6.66815,-19.2774,-5.23451,-0.330341,-8.43431,-12.4478,1.41191,-2.18124,1.75027,-8.14647,4.29902,-13.5163,6.59451,-4.42188
1.509297052,-340.06,25.4042,-14.746,6.66719,-7.13298,1.9178,-24.6955,-0.478396,-14.1688,-3.9927,-2.72482,-0.470335,-10.9921,5.08309,-4.46191,4.60367,-10.573,0.87169,-11.0059,3.7605,-5.89588
1.532517007,-336.195,19.7429,-17.3549,9.53558,-4.59198,4.3416,-24.297,-1.398,-15.7127,-3.61131,-6.96113,-0.512811,-7.34042,7.89354,-1.97835,6.27454,-11.9379,3.40703,-9.14281,3.12398,-4.48717
1.555736961,-327.813,27.1085,-14.4684,9.77249,-6.65005,1.29424,-22.0292,-2.57142,-15.3719,-4.76411,-9.69027,-5.82834,-11.8589,2.19129,-5.43918,4.03032,-8.1279,5.7002,-9.47723,0.885648,-6.36368
1.578956916,-286.093,16.9017,-29.8144,10.6117,-13.7767,5.64969,-26.882,6.75555,-15.7126,-7.29516,2.74352,-1.60392,-13.582,1.27354,-9.39156,3.64869,-4.47676,4.34133,-14.9864,3.38542,-0.0408168
1.602176871,-263.382,26.3315,-34.9917,6.16123,-15.1847,8.86934,-20.1036,6.80679,-14.5076,-11.3819,1.69915,-1.23979,-6.91145,-2.77618,-9.19441,7.80134,-7.93604,1.66916,-13.7542,3.48005,-4.49919
1.625396825,-284.635,33.3167,-33.9039,16.2781,-20.0008,13.6672,-22.6502,8.86353,-16.6091,-12.314,7.50902,-4.09159,-7.07511,-10.5762,-2.8156,1.69065,-0.258459,-2.08075,-12.2057,-0.88113,-3.89544
1.648616780,-283.859,35.7705,-34.0327,18.7561,-21.3805,15.5522,-28.5991,12.3202,-13.9955,-10.8924,4.2439,-9.68401,-3.70509,-8.37643,-2.40324,-4.03899,2.03246,-0.620632,-12.2705,-1.66586,0.562201
1.671836735,-272.515,24.4832,-24.2195,8.86797,-14.8478,11.0127,-24.2228,10.1199,-12.6694,-3.9858,-0.375243,-4.39531,-7.07764,-3.22033,-8.72956,4.42153,-5.49002,1.47504,-12.3182,-2.13834,-3.99298
1.695056689,-244.82,6.83196,-13.4585,8.93478,-18.2528,4.47063,-16.4182,6.62105,-12.0096,-0.113503,-7.57532,2.25312,-13.1698,-0.34521,-9.4827,6.52835,-7.50933,3.69682,-14.211,0.291716,-5.6105
1.718276644,-249.811,11.6224,-16.5445,10.2973,-17.9935,4.98607,-19.8195,7.13975,-13.7856,1.82588,-9.79516,3.24899,-15.636,-3.0397,-10.1445,6.92792,-6.11148,3.41661,-12.0157,-1.23271,-4.45047
1.741496599,-261.842,22.6792,-22.2724,8.79944,-24.9133,5.64794,-18.8903,8.10946,-15.7473,-4.53148,-2.4734,-2.91942,-9.16336,-5.06805,-8.35455,5.92535,-6.37479,5.33973,-15.7745,0.746445,-7.3429
1.764716553,-283.022,37.331,-29.6524,11.2856,-29.6086,13.8697,-17.1928,15.2084,-13.0644,-11.8176,1.03781,-4.51222,-6.71764,-11.5759,-8.19625,-3.62507,-0.886955,3.75718,-7.14513,-3.23987,-5.3956
1.787936508,-275.195,33.0092,-23.4952,6.91289,-25.8641,12.5508,-24.0868,21.1957,-15.2307,-11.0614,-3.36302,-0.292459,-8.55296,-5.07011,-10.4084,-1.23817,-2.72685,6.07136,-5.50396,-4.02964,-3.41245
1.811156463,-272.304,24.4005,-16.4496,-1.76893,-20.9077,3.43244,-16.5669,17.3742,-14.6454,-13.0228,-6.43908,1.11148,-11.0701,0.0381183,-11.5145,0.904256,-4.58598,8.7668,-9.95148,2.79582,-4.31512
1.834376417,-283.746,23.668,-17.2826,4.59569,-20.1663,3.84531,-17.9048,15.1624,-14.5005,-10.7902,-6.70534,-3.05626,-9.24492,0.463822,-11.5269,0.77353,-7.48525,7.76062,-9.9968,0.954785,-4.30594
1.857596372,-271.187,3.79131,-18.8425,23.692,-25.6776,7.15206,-11.5325,9.73545,-14.6061,-3.28925,-1.80268,0.406938,-6.61399,-3.46303,-13.0851,1.19287,-10.4476,4.75171,-12.1391,2.6753,-9.57509
1.880816327,-278.916,-7.3339,-14.6576,19.5942,-31.2921,9.35266,-15.8891,5.00794,-18.5747,-5.44129,-1.17803,-2.76733,-7.9953,-1.63614,-14.7591,0.487646,-7.95804,9.55776,-10.8149,6.22824,-7.79684
1.904036281,-292.397,8.0322,-22.2065,26.1799,-39.8823,11.0422,-18.1697,10.5477,-17.7479,-4.96075,2.3591,-7.7673,-6.21479,-8.1661,-6.03001,-2.75394,-3.19249,3.46595,-7.76727,3.31459,-4.15588
1.927256236,-316.751,43.9087,-38.9789,19.0889,-37.3938,16.0871,-20.5047,6.49445,-11.6354,-6.49528,2.65967,-11.6388,3.87633,-9.61133,3.77623,-6.68433,5.092,-0.913291,-1.73172,-1.35184,-0.675401
1.950476190,-269.547,48.7682,-44.5396,7.38421,-28.6436,17.187,-22.5888,11.3039,-8.83319,-7.59047,0.663253,-14.7322,2.01604,-7.56593,5.86044,-3.61853,4.2698,-3.68701,-2.15249,-3.08276,-1.71936
1.973696145,-270.04,41.0026,-37.0821,1.20185,-23.2757,12.7603,-18.5552,5.56074,-8.06273,-14.4062,0.144536,-14.0588,-2.30929,-7.11722,-0.0428177,-0.652782,-4.96735,0.368819,-11.7546,0.231132,-7.61482
1.996916100,-281.083,44.9821,-35.0818,-5.49081,-18.4523,7.18505,-21.5057,7.16958,-7.26341,-15.2512,1.53382,-12.251,-1.1055,-7.5174,-3.83255,-1.62163,-8.29724,1.14704,-10.7612,1.94881,-6.99618
2.020136054,-278.987,46.3951,-29.9558,-4.47252,-18.6124,9.19781,-20.7954,10.4871,-6.08026,-13.8668,0.360748,-7.23809,-0.448596,-9.76658,-2.59211,-2.77621,-7.25917,3.24029,-9.86371,0.0716979,-6.47719
2.043356009,-278.563,43.1288,-21.607,-3.20139,-18.7909,8.77895,-20.7428,14.434,-7.47857,-12.2098,-0.957918,-5.61272,-2.15948,-9.70028,-1.75702,-1.92958,-7.23017,3.96168,-10.8181,1.08965,-8.10321
2.066575964,-291.693,43.053,-16.8772,2.32752,-13.2709,10.8288,-19.6676,7.87411,-9.73268,-9.44891,-3.57873,-5.26969,-7.27559,-6.47255,-6.04259,1.09358,-9.43611,5.6243,-9.58051,0.927987,-7.18033
2.089795918,-302.959,41.067,-10.6727,4.52308,-11.6914,7.89159,-17.3729,9.52595,-8.05369,-7.20628,-4.85732,-4.29279,-8.35541,-3.81067,-7.19941,1.01891,-9.85998,3.94937,-11.5729,2.87432,-4.98235
2.113015873,-301.489,28.936,-12.429,8.44821,-15.3022,12.5142,-14.8545,7.9977,-8.99097,-6.55719,-11.5516,-6.09939,-10.4664,-4.58259,-5.46383,2.09832,-8.6848,6.40025,-12.8344,2.16762,-4.7441
2.136235828,-286.467,3.10244,-20.9487,17.6686,-24.11,14.6167,-16.6599,10.8835,-11.3586,-5.17197,-6.96151,-1.34342,-9.85476,-2.45371,-4.77776,2.21407,-8.75981,7.03084,-10.5599,4.58433,-8.41402
2.159455782,-281.349,3.28274,-16.4617,5.89481,-15.81,11.3057,-15.1139,2.7902,-15.4108,-4.31838,-10.3653,-1.49792,-8.25358,1.72521,-3.7468,1.92267,-10.9115,4.70384,-9.61221,2.90427,-4.96599
2.182675737,-240.488,19.7377,-11.1085,5.95119,-24.0214,2.38569,-15.0794,6.04514,-11.4189,-0.40832,-12.1896,0.349925,-12.2519,4.91882,-3.97073,3.62568,-10.513,4.08251,-5.78256,4.1091,-3.38214
2.205895692,-255.096,25.2347,-17.0941,4.07644,-26.2671,3.47382,-16.7067,8.48878,-13.5226,-2.33609,-7.51531,-1.85019,-13.2163,4.5957,-6.57548,-0.44865,-14.6941,1.58649,-8.32206,-1.13153,-2.8777
2.229115646,-268.766,33.9592,-19.3297,4.23027,-22.1017,4.21242,-18.5133,13.1664,-10.1131,-3.82495,-5.62276,-1.11079,-11.5686,3.03011,-3.92092,0.430261,-13.8339,0.64156,-7.6682,-1.97278,-1.21532
2.252335601,-281.898,36.833,-15.1242,2.12945,-19.1896,3.14923,-18.5829,11.3374,-10.8331,-7.02497,-4.20511,-5.83721,-10.8141,1.29814,-8.9781,1.18731,-11.4485,2.10878,-9.76886,0.308179,-3.14602
2.275555556,-292.002,31.1902,-5.38025,1.00793,-17.4062,0.807821,-18.4932,13.8413,-9.76433,-3.7984,-5.77618,-6.50721,-16.0038,2.6321,-10.5279,2.1762,-7.4962,9.21107,-10.8202,-1.19959,-3.7228
2.298775510,-307.608,27.1937,-2.94011,6.13224,-17.8186,4.42514,-14.4999,12.9694,-11.8483,2.42235,-7.26321,-3.28841,-16.3137,1.24266,-12.7943,-0.116056,-8.30922,4.86997,-8.44663,0.127448,-3.97793
2.321995465,-320.362,29.8373,-4.36106,4.40643,-17.5272,9.13533,-13.3272,10.3838,-8.53749,2.49225,-7.67805,-5.12577,-14.0514,-1.03169,-6.71296,3.69623,-11.7309,4.78199,-9.02838,0.880793,-8.47969
2.345215420,-335.257,29.3882,-11.2035,2.53416,-20.2614,7.54565,-11.4052,8.90576,-9.45704,-2.98944,-8.67098,-4.73062,-11.5246,1.55793,-5.02083,2.81386,-11.5004,6.22815,-10.3451,2.89545,-6.07251
2.368435374,-333.479,23.7553,-13.9094,-0.401566,-21.2758,5.31721,-15.8407,6.08459,-14.6054,-4.29487,-8.26364,-1.45347,-10.7117,4.37439,-6.39447,0.838011,-11.8537,4.22334,-9.81498,2.46418,-5.28952
2.391655329,-277.204,40.173,-5.68272,4.28327,-22.8734,1.5541,-18.4429,12.6032,-12.0368,-7.64383,-4.31488,-6.58947,-12.073,2.30407,-3.72547,5.59933,-7.56058,5.12145,-8.8592,0.196349,-7.95312
2.414875283,-264.651,33.2555,-20.2612,3.28632,-22.7211,8.41804,-19.7922,9.35989,-14.7195,-7.12688,4.97708,0.791094,-7.79619,1.87153,-6.67904,-1.56075,-10.7897,6.76067,-10.4014,1.47994,-10.8388
2.438095238,-266.286,27.435,-24.8583,7.94301,-19.2524,15.3901,-24.8706,3.79221,-14.4233,-7.63276,5.34254,-4.85374,-11.03,1.85878,-5.63407,2.06664,-9.77155,5.72263,-16.1003,6.66688,-9.84118
2.461315193,-281.211,26.0042,-30.275,15.6539,-17.4848,17.1186,-23.9484,8.26096,-10.2726,-7.8447,1.83716,-2.30263,-9.00558,2.72692,-2.38766,3.66267,-7.25294,5.98352,-12.7311,4.73142,-8.64364
