TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
108.019229025,0.525828,3.07472,0.359353,0.395886,0.0597216,1.24366,0.229974,0.29202,0.928059,0.0336495,0.105611,0.691885
108.065668934,0.54104,3.27236,0.0141153,0.664845,0.0734067,1.2085,0.11343,0.316527,0.91801,0.128428,0.071838,0.644191
108.112108844,0.701332,2.88425,0,1.19989,0.113397,1.19756,0.130879,0.699417,1.08557,0.168724,0.0993739,0.469125
108.158548753,1.22667,1.59771,0.00098937,1.95205,0.888686,0.223754,0.324417,1.79488,0.710153,0.144368,0.105222,0.291444
108.204988662,1.48067,0.635461,0.478704,1.77319,1.28216,0.158122,0.686059,1.31538,0.425576,0.0530639,0.0717468,0.50002
108.251428571,1.02545,1.18823,0.569002,0.875038,1.159,0.47382,0.515365,1.0749,0.623001,0.082776,0.565532,0.590549
108.297868481,0.534014,1.32662,0.193314,1.05751,0.447925,0.873663,0.857939,1.07772,0.565328,0.15151,0.703839,0.525295
108.344308390,1.23203,0.829162,0,2.03685,0.0242188,0.974174,0.588693,1.34424,0.484488,0.067511,0.515483,0.552388
108.390748299,1.75186,0.462489,0,2.41116,0.122622,0.385262,0.457474,1.72798,0.101353,0.0602224,0.794975,0.308059
108.437188209,2.04806,0.367335,0,2.60145,0.0532364,0.18694,0.46657,1.9296,0.103682,0.0934971,0.254767,0.118129
108.483628118,1.86916,0.541196,0,2.73355,0.0267129,0.252602,0.279349,2.17753,0.22068,0.0826207,0.250574,0.160311
108.530068027,1.70808,0.796533,0,2.79,0.0354415,0.176861,0.202689,2.23393,0.0911101,0.0840415,0.685704,0.288895
108.576507937,2.30537,0.432665,0,2.59251,0.0417566,0.00718164,0.0913599,1.86016,0.141371,0.2136,0.890313,0.474926
108.622947846,2.62178,0.269338,0.000186614,2.02694,0.0448029,0.00504772,0.0482826,2.0569,0.661166,0.231015,0.696945,0.415831
108.669387755,2.99541,0.2396,0.000583659,1.9754,0.0498709,0.00335405,0.0433626,2.42148,0.657866,0.0773143,0.58311,0.234517
108.715827664,3.23907,0.11042,0.000878281,2.14381,0.0803889,0.166898,0.0444882,2.44294,0.419145,0,0.561668,0.107509
108.762267574,3.11146,0.0909324,0.023199,2.52492,0.116517,0,0.0565826,2.30774,0.00072067,0.217701,0.918784,0.000252952
108.808707483,1.92054,0.0848901,0.0958523,2.62565,0.0995188,0.0205489,0.0670707,2.22108,0,0.577308,1.58351,0.113821
108.855147392,0.778285,0.267508,0.566614,2.53347,0.0666516,0.682227,0.140335,1.96023,0,0.630121,1.96519,0.165393
108.901587302,0.0769025,0.384354,0.855357,2.50101,0.0702591,1.05589,0.375591,1.45108,0,0.613369,1.97963,0.117806
108.948027211,0.0802586,0.468511,0.779706,2.5959,0.287482,0.850185,0.203396,1.32778,0,0.322852,2.2198,0.121142
108.994467120,0,0.438702,0.305493,2.59631,0.148826,0.17667,0.0338266,2.22508,0.0014247,0.0867371,2.35892,0.186548
109.040907029,0.0622842,0.264182,0,2.98095,0.147215,0.174905,0.0126324,2.72707,0.00608238,0.076807,2.13522,0.418759
109.087346939,0.207482,0.0831705,0.176906,3.29032,0.12338,0.251114,0.0614918,2.76789,0.016104,0.0127571,1.35545,0.492025
109.133786848,0.140812,0,0.20422,3.5439,0.0340402,0.00782484,0.173614,2.90498,0.0186904,0,0.96879,0.546263
109.180226757,0.254011,0,0.170572,3.53503,0.0225728,0.00106376,0.163437,2.53865,0.0100521,0,1.36754,0.0544386
109.226666667,0.693763,0.0573323,0.474615,2.98849,0.0219417,0.000876884,0.192401,1.90815,0.550057,0.00185881,1.81835,0.0146317
109.273106576,0.646674,0.320908,0.410786,2.8892,0.0208833,0,0.256475,1.99671,0.403944,0.211963,2.04275,0.00106183
109.319546485,0.644384,0.428459,0.19854,2.70603,0.022377,0.000230089,0.506099,2.02514,0.413772,0.366058,2.29627,0
109.365986395,0.452352,0.519746,0.138474,2.85298,0.023875,0.017098,0.287401,2.02344,0.392334,0.506125,2.37738,0
109.412426304,0.227236,0.453904,0.092912,2.91523,0.0230743,0.0246817,0.0693525,2.20012,0.294097,0.695441,2.20831,0
109.458866213,0.737348,0.167581,0.0842335,3.22594,0.0188602,0.183363,0.102304,2.0073,0.12981,0.549232,1.72407,0.311779
109.505306122,0.658902,0.00383575,0.0210169,3.31612,0.317897,0.420457,0.0812558,1.89391,0,0.0212451,1.99155,0.673704
109.551746032,0.396223,0.0732873,0.0163448,3.17788,0.00583579,0.588613,0.0754488,2.00153,0,0.0297208,2.13211,0.827614
109.598185941,0.371156,0.00246738,0.0507677,2.97948,0.00653026,0.349922,0.321297,2.02092,0,0.120419,2.21163,0.112641
109.644625850,0.76892,0.433499,0.23392,2.95012,0,0.223592,0.230754,1.46251,0.166897,0.419962,2.00767,0.0845412
109.691065760,0.813338,0.407164,0.316195,2.87189,0,0.359071,0.112078,1.04642,0.367577,0.510018,1.48705,0.165208
109.737505669,0.898414,0.199868,0.208239,3.06144,0,0.397844,0.10357,0.992057,0.183587,0.294902,1.53908,0.168751
109.783945578,0.830662,0.30634,0.0770576,3.11555,0.00103466,1.25885,0.0912423,0.870093,0.0727287,0.0547794,1.55773,0.149979
109.830385488,0.198507,0.876583,0.113247,2.10503,0.398792,1.26014,0.261086,0.99618,0.112621,0,1.63746,0.0862733
109.876825397,0.207908,1.27757,0.180756,1.34509,1.10069,0.138378,0.29908,0.95148,0,0.0266302,1.49412,0.0922101
109.923265306,0.216487,1.1382,0.00217971,2.23165,1.1725,0.0608951,0.0540117,1.12945,0,0.0463937,1.29776,0.126091
109.969705215,0.184805,1.04273,0.000882638,2.82171,0.905165,0.0516328,0.012214,1.21669,0,0.0712991,1.2027,0.15259
110.016145125,0.125618,1.1015,0,3.30816,0.369996,0.11906,0.0179273,1.15906,0,0.22982,0.971589,0.179284
110.062585034,0,1.00434,0,3.35443,0.191742,0.353615,0.0319785,1.11686,0,0.176959,1.41914,0.170153
110.109024943,0.245881,0.811187,0,3.2182,0.160305,0.918331,0.110632,0.804863,0.0434185,0.129001,1.31222,0.146135
110.155464853,0.130792,0.684286,0,3.11376,0.207489,0.850372,0.141859,0.647986,0.0309869,0.027511,1.49683,0.136755
110.201904762,0.0801624,0.657067,0.000530079,3.20357,0.166936,0.389633,0.145765,0.945277,0.0163544,0.0223777,1.75013,0.105758
110.248344671,0.0448732,0.712185,0.00303683,3.33573,0.144236,0.130874,0.103798,1.08404,0.0141387,0.0204341,1.87445,0.0300509
110.294784580,0.0795503,0.84954,0.00149359,3.28994,0.127094,0.00850574,0.0926511,1.07149,0.0354713,0.030216,1.86977,0.0441265
110.341224490,0.0735105,0.901245,0.0016797,3.28503,0.264224,0,0.0513938,1.12289,0.0525233,0.0314085,1.87897,0.0708205
110.387664399,0.0500543,0.976883,0.00729527,3.42124,0.33111,0,0,1.13527,0.0737196,0.0313445,1.91651,0.0554465
110.434104308,0.0117475,0.699946,0.0209543,3.69555,0.160194,0.000345971,0,0.926733,0.117678,0.0341685,2.00729,0.0346567
110.480544218,0,0.730378,0.00959905,3.48068,0.0331098,0.124845,0.0122379,0.561399,0.0787283,0.0508172,2.14258,0.0162204
110.526984127,0.000251646,0.927005,0.413506,2.44811,0.0555962,0.607696,0.118598,0.268383,0.0426284,0.0297498,2.73628,0
110.573424036,0.000533814,0.641916,0.287794,2.59204,0.116467,0.688821,0.134273,0.210506,0.192799,0.0525801,2.56693,0.00659353
110.619863946,0.000653214,0.523828,0.0455091,3.0682,0.0997924,0.502216,0.128358,0.125873,0.0977747,0.0666194,2.45561,0.00820274
110.666303855,0.0006958,0.533418,0.0264536,3.4809,0.0340828,0.38063,0.108233,0.0640341,0.0466305,0.0624997,2.4305,0.0078813
110.712743764,0.000523753,0.578297,0.223344,3.71551,0.017477,0.246436,0.105142,0.0396917,0.0908301,0.0336821,2.65365,0.00633184
110.759183673,0.000413828,0.639289,0.275887,3.64151,0.156892,0.501374,0.0725006,0,0.103922,0.0224849,2.9141,0.0646974
110.805623583,0.000413859,0.617339,0.18651,3.41228,0.169244,0.656024,0.0361385,0.0615916,0.104198,0.0543568,2.78611,0.0856119
110.852063492,0.000712275,0.680686,0,3.1165,0.227106,0.781044,0.0122919,0.0789174,0.0408256,0.12309,2.50997,0.068552
110.898503401,0.000666676,0.712028,0.746342,2.50475,0.223109,0.939654,0,0.020653,0.0678662,0.274542,2.30668,0.0489427
110.944943311,0.71245,0.95577,1.04002,1.32002,0.175066,1.26856,0,0.0334506,0.336274,0.0807475,1.88264,0.0305774
110.991383220,1.76824,1.15013,0.641245,0.628298,0.165914,1.7205,0,0.489172,0.787331,0.0421879,1.11849,0.0277283
111.037823129,2.05662,1.28695,0.366945,0.719429,0.104854,2.10378,0,0.913054,0.764035,0.00886358,0.847657,0.00954962
111.084263039,2.27127,1.0602,0.276357,0.797086,0.0283369,1.80312,0.00294779,1.2388,0.724424,0,0.494787,0
111.130702948,2.81236,0.76297,0.151391,0.784859,0.19735,1.312,0.0350065,1.67217,0.668084,0.0108972,0.344345,0.00572863
111.177142857,2.92388,0.596276,0.188585,0.721548,0.214767,0.941971,0.038079,2.00275,0.56723,0.0647019,0.472843,0
111.223582766,2.76502,0.765978,0.152356,0.548256,0.0156555,0.973511,0.00093592,1.88102,0.805638,0.0352311,0.673044,0
111.270022676,2.11788,0.180733,0.161147,0.558003,0.019541,1.23072,0.10565,1.68871,0.934167,0,0.376822,0
111.316462585,1.46943,0.192189,0.457186,0.337407,0.0444255,1.34811,0.161334,1.59108,1.01678,0.0119958,0.121722,0.0532759
111.362902494,1.60994,0.592276,0.346192,0.0621852,0.058001,1.39932,0.112736,1.29483,1.02532,0.00177862,0.0499979,0.113476
111.409342404,1.09666,1.72995,0,0.0577825,0.12673,1.83951,0.0342997,0.964815,1.46932,0.0324124,0.0392215,0.222523
111.455782313,0.399883,2.4049,0.00414273,0.0139585,0.175544,2.13858,0.0646367,0.39637,2.33222,0.0435444,0.145604,0.467405
111.502222222,0.604527,2.7283,0.0370996,0.011933,0.194061,2.07761,0.0583168,0.262517,2.30121,0.0334031,0.204341,0.476328
111.548662132,0.853414,2.95727,0.0462213,0.0121692,0.251865,1.93074,0.0528689,0.215031,2.16286,0.024151,0.253426,0.393207
111.595102041,0.959207,2.89311,0.0401757,0.55358,0.432168,1.30087,0.154303,0.0881809,1.72904,0.0187179,0.228559,0.219805
111.641541950,0.801514,2.40048,0.0204123,0.919267,0.319048,1.35944,0.132836,0.0371062,1.40332,0.0375519,0.215957,0.262066
111.687981859,1.11673,1.30116,0.00609915,1.0699,0.312173,1.73957,0.0236945,0.0687205,1.74819,0.0457541,0.552044,0.843808
111.734421769,1.1711,1.04225,0,1.22984,0.401581,1.58074,0.00469745,0.180758,2.0263,0.0424502,1.08289,0.48874
111.780861678,1.24868,0.499149,0,1.47037,0.328411,1.62097,0.000705188,0.257609,2.13719,0.0167921,1.09606,0.0943168
111.827301587,1.20802,0.277515,0,1.50716,0.173405,1.53015,0.0728444,0.261526,2.03357,0.00984689,0.792492,0.0311561
111.873741497,1.32511,0.342653,0.0406419,0.00278239,0.823556,1.66422,0.101904,0.266387,1.88323,0.0186941,0.440221,0.123426
111.920181406,1.76198,0.203718,0.320068,0,0.932988,1.90712,0.019073,0.212977,1.79566,0.00674131,0.354039,0.0964972
111.966621315,2.16033,0.0954431,0.376785,0,1.04721,2.20751,0.0115904,0.265125,1.9016,0.0128052,0.275576,0.0161485
112.013061224,2.1871,0.089889,0.312131,0.0142535,1.14373,2.43826,0.0203914,0.300671,2.21035,0.024461,0.233381,0.042249
112.059501134,1.93954,0.0366122,0.124675,0.112143,1.03583,2.52081,0.00161815,0.298443,2.2872,0.0592993,0.241947,0.0546817
112.105941043,1.69657,0.0376485,0.000161554,0.212779,0.683797,2.76237,0,0.162868,2.379,0.0797552,0.247547,0.0371181
112.152380952,2.00299,0.0431429,0.00275407,0.183957,0.138188,2.74188,0,0.00868572,2.42536,0.000326001,0.287119,0.000448191
112.198820862,2.12747,0.341819,0.248875,0.0286192,0.364579,2.91127,0.0288231,0.0470203,2.32919,0,0.2146,0
112.245260771,2.16209,0.459879,0.298958,0.0758688,0.387355,3.41827,0.0853543,0.0792791,2.18924,0,0.0727301,0.0108701
112.291700680,2.09373,0.515926,0.284863,0.132803,0.359574,3.40544,0.0917121,0.0952101,2.26523,0,0.0687863,0
112.338140590,1.94709,0.572289,0.251318,0.112909,0.194596,3.45208,0.0733606,0.153517,2.40062,0,0.0579982,0
112.384580499,2.13894,0.510562,0.154246,0.00294633,0.138785,3.494,0.0350798,0.250913,2.54289,0,0.0271406,0
112.431020408,2.49393,0.0319662,0.0100006,0.0841158,0.131322,3.12166,0.0168492,0.239613,2.83317,0.000800078,0.000191372,0
112.477460317,2.66957,0.00381611,0.00223861,0.151242,0.185182,2.72358,0.386435,0.0138161,2.79857,0,0,0.000144926
112.523900227,2.61378,0.00414876,0.002169,0.163113,0.144675,2.91828,0.366682,0.0586732,2.86902,0,0,0.000200772
112.570340136,2.15495,0.0048331,0.00279048,0.151923,0.0557144,3.10389,0.235772,0.139348,2.97898,0,0.0123596,0.326648
112.616780045,1.52779,0.278954,0.00365086,0.139434,0.062649,3.06869,0.276001,0.257877,2.83009,0,0.213639,0.387391
112.663219955,1.09436,0.684707,0.128595,0.133577,0.410097,2.82988,0.307821,0.452497,2.57132,0.100749,0.282642,0.194472
112.709659864,1.11196,0.963034,0.311816,0.125246,0.650987,2.3317,0.125121,0.32781,2.42187,0.0554827,0.188091,0.000109251
112.756099773,1.76139,0.880501,0.235887,0.127087,0.701414,2.07711,0.0104188,0.153142,2.57608,0.0621991,0.40033,0.00010494
112.802539683,2.45731,0.209877,0.0042945,0.142048,0.503338,2.53062,0.000576945,0.032111,3.09178,0.0460699,0.376949,0.00393614
112.848979592,2.11351,0.0245119,0.244011,0.137338,0.0358037,2.71327,0,0.00721549,3.11468,0,0.33893,0.976111
112.895419501,1.22555,0.0152112,0.345871,0.109194,0.0634451,2.15945,0.00255195,0.144216,2.62494,0.00197802,0.417395,1.71014
112.941859410,1.18248,0.0345988,0.216102,0.129608,0.0572131,1.83003,0.363767,0.284601,2.08216,0.00271001,0.366226,1.75428
112.988299320,1.26602,0,0.0256123,0.194247,0.265897,1.71383,0.413422,0.281297,1.74023,0.00398634,0.238522,1.67675
113.034739229,1.4172,0.0566285,0.129914,0,0.265969,1.98114,0.217733,0.321639,2.23198,0.00418297,0.371306,1.4048
113.081179138,1.70845,0.0533201,0.00101794,0.191416,0.0693258,2.70195,0.203061,0.496245,2.60374,0.0884721,0.40387,0.895369
113.127619048,1.85291,0,0.0461063,1.27924,0.00345491,2.2378,0.00112831,0.216199,2.53141,0.310944,0.730616,0.0118881
113.174058957,1.96421,0,0,1.28539,0.17374,2.07584,0.0107148,0.0900811,2.23671,0.338126,0.526982,0
113.220498866,1.76912,0.000280302,0.0797972,1.29054,0.169877,2.5125,0.0395486,0.215257,1.71122,0.39313,0.299443,0
113.266938776,1.37801,0,0.0949869,1.16545,0,3.12025,0.0243451,0.367901,0.718006,1.05275,0.225679,0.0120604
113.313378685,1.43773,0.00863978,0.0848469,0.929571,0,3.22582,0.0255983,0.398012,0.633535,0.976282,0.0830069,0.02158
113.359818594,1.50015,0.073155,0.262977,0.980433,0,2.86653,0.143251,0.386607,0.618979,0.837497,0.00244931,0.182525
113.406258503,1.08884,0.407804,0.533211,1.33186,0.123677,2.16263,0.207119,0.272641,0.531407,0.799708,0.0032489,0.963089
113.452698413,0.858526,0.666119,0.553869,1.64462,0.367176,1.87903,0.20787,0.123337,0.575159,0.371833,0.052679,1.19379
113.499138322,1.54635,0.536892,0.181173,1.55286,1.15682,0.565296,0.196549,0.245595,0.902608,0.27124,0.0204889,0.902413
113.545578231,1.82639,0.579985,0.246623,1.38936,1.0184,0.416299,0.473468,0.383691,1.19222,0.33657,0.392817,0.00755457
113.592018141,1.71236,0.392923,0.221422,1.59488,1.08539,0.0294061,0.461841,0.42572,1.33555,0.300252,0.514163,0
113.638458050,1.33357,0.402309,0.137225,1.98968,0.906384,0.00344568,0.439074,0.447745,1.3477,0.245342,0.737459,0
113.684897959,0.826903,0.373953,0.0714367,2.44429,0.547028,0.0107041,0.343141,0.452801,1.38057,0.222503,1.01564,0.035268
113.731337868,0.569279,0.361786,0.00741755,2.89561,0.189141,0.0102284,0.0813382,0.556703,1.44065,0.205017,1.18258,0.0361541
113.777777778,0.892467,0.318513,0,3.04508,0.152203,0.0313583,0.0317596,0.684145,1.41749,0.177599,1.10118,0.0194673
113.824217687,1.19619,0.290737,0,3.04775,0.124275,0,0,0.839745,1.3207,0.168666,1.1825,0.00281482
113.870657596,1.48219,0.20194,0.00139435,3.00236,0.0973912,0,0,0.945962,1.19807,0.182157,1.26366,0
113.917097506,1.66667,0.42634,0.0153847,2.47555,0.034939,0.0532735,0,1.11949,1.11618,0.17094,1.24702,0
113.963537415,1.64761,0.43699,0.120497,1.84279,0,0.416611,0.146119,1.35884,1.14301,0.208732,0.151015,0.404212
114.009977324,1.01953,0.41928,0.133508,1.11584,0,0.475619,0.194093,0.339225,1.29417,0.346483,1.51586e-05,1.03702
114.056417234,1.55233,0.426299,0.16523,0.843918,0,0.478133,0.275736,0.169389,1.07005,0.347753,0.00484287,0.923088
114.102857143,2.54156,0.351907,0.278167,0.769641,0,0.448711,0.204193,0.957829,1.04695,0.18433,0.00822607,0.405416
114.149297052,3.53934,0.0240805,0.553654,0.764774,0.0533568,0.0367918,0.0922495,1.07416,1.06474,0.148665,0.0674361,0.043549
114.195736961,3.52455,0.000341486,0.645004,0.758655,0.753606,0.981437,0.105132,0.586014,0.979065,0.0972411,0.243854,0
114.242176871,3.15097,0.00799816,0.779013,0.551059,1.16249,1.50159,0.0988628,0.727596,0.800987,0.149733,0.247532,0
114.288616780,3.04694,0.0249533,0.712644,0.481798,1.39908,1.34941,0.116188,0.79475,0.762105,0.103725,0.331249,0.0218912
114.335056689,2.85226,0.0262915,0.356809,0.996411,1.40523,1.26073,0.11351,0.944104,0.791915,0.0452825,0.35648,0.0623659
114.381496599,2.32304,0.0356132,0.207259,1.77825,1.06779,1.21232,0.0605055,0.736498,0.743453,0.0642515,0.353289,0.308462
114.427936508,0.887624,0.0352896,0.366985,2.85087,0.256604,1.51257,0.00326183,0.372821,0.703886,0.247811,0.382369,0.935294
114.474376417,0.300933,0.0268512,0.713245,2.99489,0.160417,1.23547,0,0.268499,0.583389,0.196471,1.11822,0.999309
114.520816327,0,0.0995481,1.00803,2.59086,0.129505,1.16528,0,0.58285,0.551918,0.094927,1.57636,0.962639
114.567256236,0.0376097,0.16108,1.33813,1.84225,0.11466,1.20005,0.0661931,0.642864,0.473163,0.0423605,2.44153,0.47937
114.613696145,0.165335,0.115776,1.43216,1.60914,0.130707,1.25533,0.0499265,0.630188,0.552415,0.00179624,2.75468,0.163899
114.660136054,0.0971193,0.0029171,1.59536,1.68509,0.101748,1.2574,0.0378998,0.420733,0.762088,0.0168426,2.49438,0.151996
114.706575964,0.121209,0.0013561,1.56658,1.5479,0.089708,0.9883,0.0131737,0.576083,0.868907,0.0153074,2.33583,0.184793
114.753015873,0.38317,0.0266555,1.24166,1.68349,0.0709372,0.444685,0.0122051,1.33398,0.504968,0.00390792,2.14994,0.216234
114.799455782,0.273323,0.0874834,0.533429,2.3055,0.106219,0.420023,0.0751882,1.46348,0.249523,9.29443e-05,2.10912,0.209242
114.845895692,0.970273,5.25107e-05,0.00102202,2.50654,0.110969,0.789191,0.0135394,1.1722,0.228605,0.113703,1.84425,0.114675
114.892335601,1.73868,0.00169805,0,2.80357,0.0752731,1.0653,0.0345399,0.828396,0.118895,0.233094,1.71555,0.0788256
114.938775510,1.99514,0,0,2.84112,0.0767634,1.36196,0.0325183,0.785913,0.0763836,0.27372,1.44254,0.0901205
114.985215420,1.94439,0.0127029,0,2.70926,0.121968,1.91662,0.000758937,1.13078,0.0412204,0.284124,1.10486,0.0635143
115.031655329,1.84065,0.0672765,0,2.4485,0.117862,2.20296,0.00172395,1.32257,0.0414623,0.38284,1.05599,0.0995107
115.078095238,1.83016,0.107558,0,2.09784,0.109307,2.02914,0.0104947,1.31222,0.0352861,0.200492,1.29304,0.248279
115.124535147,1.50623,0.107292,0,2.10596,0.11604,1.9687,0.0315231,1.4053,0.0138669,0.0136605,1.56046,0.226619
115.170975057,1.04129,0.0782567,0.000331107,2.38902,0.095982,1.69436,0.0458763,1.61725,0.0134154,0.00477231,1.86283,0.119489
115.217414966,1.02327,0,0.00018217,2.77544,0.07413,0.72712,0.0412668,1.99307,0.0398473,0.0294796,1.99406,0.000356464
115.263854875,0.750749,0.0486738,0,2.93454,0.0222371,0.447282,0.00335145,2.3377,0.0274812,0.129607,1.4982,0.596251
115.310294785,0.33529,0.353713,0,3.10993,0.0254055,0.557646,0.0027194,2.20343,0.0620164,0.189208,1.3097,0.860699
115.356734694,0.0573791,0.349189,0.000219498,3.37637,0.0301704,0.591467,0.00850004,1.91233,0.0809739,0.130963,1.4209,0.786981
115.403174603,0.000275063,0.328734,0.000645141,3.6611,0.0413824,0.500061,0.00565804,1.74371,0.0807409,0.0733508,1.65108,0.386934
115.449614512,0.0147653,0.282654,0.000527379,3.6916,0.0932508,0.400964,0.0115425,1.73657,0.0611814,0.0630582,1.7243,0.00449303
115.496054422,0.0228943,0.274882,0,3.66608,0.156675,0.409319,0.00915829,1.84809,0.0162827,0.105303,1.73018,0.0173264
115.542494331,0,0.311374,0,3.53117,0.180062,0.44858,0.0216512,1.91554,0,0.107185,1.87938,0.0150408
115.588934240,0,0.336368,0.0081063,3.29968,0.172118,0.43234,0.0498473,2.04183,0,0.128563,1.95632,6.41969e-05
115.635374150,0.230405,0.224479,0.00254927,3.3042,0.0432844,0.317114,0.147635,1.8704,0.0145323,0.0453874,1.8517,0
115.681814059,1.04785,0.233237,0.00232578,3.24337,0.0246712,0.37318,0.189536,1.73678,0.0315545,0.0247069,1.53204,0
115.728253968,1.39451,0.231936,0.00190697,3.38605,0.02536,0.411006,0.250026,1.91404,0.0318567,0.033621,1.18059,0
115.774693878,1.4788,0.171176,0.00212469,3.55068,0.017923,0.365382,0.228941,2.03781,0.0430226,0.0169044,1.38026,0
115.821133787,1.43609,0.000662684,0.0264937,3.45884,0.022182,0.283832,0.177384,2.11952,0,0.00120759,1.99859,0
115.867573696,1.0491,0.00242562,0.165031,2.72155,0.014164,0.323992,0.116845,2.05843,0,0.0112805,2.31423,0.0410012
115.914013605,0.734811,0.188218,0.194005,2.47469,0.13232,0.317198,0.0193343,1.92595,0.0306816,0.0247799,2.42478,0
115.960453515,1.11548,0.211499,0.232861,2.785,0.165246,0.0320463,0.0292888,1.8129,0.0289539,0.0363217,2.25144,0
116.006893424,1.7225,0,0.234853,3.192,0.138955,0,0.00739565,1.58914,0.0792178,0.0278372,2.0139,0.0200485
116.053333333,2.20104,0.189546,0.193121,3.13169,0.0526184,0,0.0236838,1.3307,0.0888539,0.0219704,1.61392,0
116.099773243,2.03776,0.546429,0.225493,3.22516,0.0518382,0.0189086,0.0460056,1.46767,0.0696613,0.0142539,1.6906,0
116.146213152,1.67788,0.779219,0.330979,3.45615,0.0971841,0.0422826,0.092792,1.61577,0.0216063,0.00999563,1.61188,0
116.192653061,1.21589,0.893646,0.19544,3.79089,0.103128,0.0402239,0.0531512,1.82481,0.0180089,0.00748062,1.53116,0
116.239092971,0.544332,0.964349,0.0805225,3.98235,0.0877325,0.0416829,0.0489198,1.97482,0.0303239,0.00146046,1.30846,0
116.285532880,0,0.892416,0.0435463,3.90256,0.0417506,0.157191,0.0523711,1.92139,0.0225665,0.0664635,1.59178,0
116.331972789,0.0420435,0.757497,0.0991047,3.50648,0.145812,0.204843,0.0397612,1.8365,0.0851931,0.427438,1.83827,0.044488
116.378412698,0.395384,0.713836,0.127091,3.50282,0.33403,0.47141,0.0321524,1.78849,0.0502475,0.358435,2.16781,0
116.424852608,0.513848,0.638592,0.117381,3.52433,0.190499,0.602011,0.0521453,1.77253,0,0.0437546,2.21052,0.00545439
116.471292517,0.558513,0.646051,0.0573911,3.54573,0.0636536,0.553498,0.0624019,1.68716,0.0153851,0,1.72645,0.0424936
116.517732426,0.530542,0.694495,0.146649,3.54799,0.0976803,0.616139,0.103838,1.23115,0.000163451,0.00753335,1.35857,0.0790127
116.564172336,0.343197,0.733206,0,2.87344,0.306612,0.406307,0.121603,1.067,0,0.0483222,1.54628,0.0325177
116.610612245,0.106711,0.945156,0.000928001,2.48124,0.528966,0.401735,0.107641,1.23538,0.0581027,0.0302948,1.62665,0.0953774
116.657052154,0.225776,1.09582,0.00398046,2.39079,0.59242,0.513798,0.136498,1.27854,0.0646447,0.0222617,1.59019,0.067476
116.703492063,0,0.984957,0.578315,1.88266,0.623271,1.22655,0.110915,1.44259,0.0155348,0,1.75442,0.0443406
116.749931973,3.30213e-05,1.11549,0.680372,1.34329,0.443565,1.51704,0,1.57417,0.00545162,0,1.72279,0.428817
116.796371882,0.219702,0.908858,0.490886,0.926592,0.604629,1.57085,0.000721224,1.32893,0.106298,0,1.15882,0.941466
116.842811791,0.30859,0.824681,0.278648,1.58609,0.518862,1.79063,0,0.5878,0.0438882,0,1.10308,1.04308
116.889251701,0.164021,0.828243,0.0256309,2.38221,0.31572,1.96529,0,0.508584,0,0.00177945,1.25574,1.07177
116.935691610,0.128833,0.816093,0,2.77227,0.247339,1.74475,0.00404025,0.621226,0,0.00616669,1.48502,0.883537
116.982131519,0.191708,0.903964,0,2.9036,0.147204,1.34746,0.00760057,0.974494,0,0.0202789,1.64256,0.249097
117.028571429,0.337133,0.549433,0,3.14646,0.0936681,0.7494,0.00502231,1.08574,0,0.12569,1.68312,0.0479965
117.075011338,0.341125,0.467686,0,3.35028,0.0856898,0.735137,0.0531142,0.863747,0,0.153856,1.73678,0.0465544
117.121451247,0.349194,0.491779,0,3.50212,0.091516,0.777047,0.0710614,0.765088,0,0.153646,1.77024,0.0633333
117.167891156,0.288316,0.473726,0.0595028,3.65013,0.0691975,0.993831,0.0699744,0.734641,0,0.146534,1.69496,0.15381
117.214331066,0.327234,0.516528,0.164109,3.50973,0.0393495,0.927359,0.0674728,0.751986,0,0.160973,1.70624,0.101709
117.260770975,0.362405,0.696111,0.238913,3.12058,0.0465349,0.929528,0.0616692,0.78743,0,0.198019,1.80137,0.0594294
117.307210884,0.260177,1.09018,0.782496,2.4533,0.0627213,1.48385,0.0648995,0.682762,0.00647204,0.175329,1.96434,0.0310511
117.353650794,0.163071,1.09454,1.03364,1.51998,0.176008,2.08472,0.0569617,0.376522,0.0832512,0.00620938,2.01495,0.102901
117.400090703,0.442312,0.717278,1.02648,0.275773,0.986014,1.63186,0.0273532,0.260665,0.803176,0.0570451,1.71322,0.289568
117.446530612,0.189867,0.831554,0.752905,0.883566,1.64584,0.919125,0.0343132,0.365732,0.649256,0.0315801,1.69394,0.159512
117.492970522,0.130642,0.850042,0.363079,1.57531,1.46685,0.62431,0.0555264,0.555559,0.430516,0.0328745,2.15466,0.199859
117.539410431,0,0.795851,0.170363,2.2038,1.33268,0.522604,0.0930399,0.636546,0.0947825,0.0853796,2.41259,0.157202
117.585850340,0,0.820694,0.131863,3.2827,0.928603,0.331879,0.109711,0.620969,0,0.196422,2.60259,0.0687382
117.632290249,5.55364e-06,0.785564,0.119902,3.66816,0.116859,0.62144,0.0963131,0.703223,0,0.0208557,2.55576,0.0708327
117.678730159,0.000195633,0.626436,0.0353196,3.76027,0.179976,0.71225,0.0649898,0.632377,0,0.0949996,2.39514,0.0703384
117.725170068,0.000146122,0.550138,0.000409504,3.86743,0.196103,0.703449,0.0247795,0.561893,0,0.349986,2.3059,0.0515534
